""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	meanExprs	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr11:113340734-113341836(+)	TRUE	TRUE	TRUE	ENSG00000149292.16	ENSG00000149292	TTC12	+	ENST00000529221.5|ENST00000464224.5|ENST00000494714.5|ENST00000393020.5|ENST00000314756.7|ENST00000483239.6	6	InGen	320114	320115	ENSG00000149292.16	TTC12	FALSE	9.11063528486238	-0.704077633215369	-0.126595693699298	-4.87950113858441	1.99706249560533e-06	0.000453616103689286	4.65619097594904	0.0605842608314847
chr17:3691028-3691643(-)	TRUE	TRUE	TRUE	ENSG00000257950.3	ENSG00000257950	P2RX5-TAX1BP3	-	ENST00000550383.1|ENST00000552276.5|ENST00000547178.5|ENST00000225328.9|ENST00000552723.1|ENST00000547933.1	6	InGen	440322	440321	ENSG00000257950.3	P2RX5-TAX1BP3	FALSE	7.07983598793023	-0.703036939142169	-0.492314836254569	-4.87604967956828	2.02894053659512e-06	0.000460090118186133	4.584947115352	0.0870934514669379
chr4:42078326-42086081(+)	TRUE	TRUE	TRUE	ENSG00000014824.13	ENSG00000014824	SLC30A9	+	ENST00000264451.11|ENST00000513699.5|ENST00000505523.1	3	InGen	135452	135453	ENSG00000014824.13	SLC30A9	FALSE	104.641493406525	-0.185945973670907	3.56170371544679	-4.87346984266771	2.05308892381466e-06	0.000464792730867244	4.2173923659629	0.0719432944889638
chr12:63665860-63668056(-)	TRUE	TRUE	TRUE	ENSG00000177990.11	ENSG00000177990	DPY19L2	-	ENST00000324472.8|ENST00000306389.7	2	InGen	344126	344125	ENSG00000177990.11	DPY19L2	FALSE	8.42867068070545	0.538018482870192	-0.284818605334517	4.86979261867262	2.08799021138654e-06	0.000471910026465695	4.60404638324483	0.0670520328583039
chr11:810358-811596(+)	TRUE	TRUE	TRUE	ENSG00000177600.8	ENSG00000177600	RPLP2	+	ENST00000321153.8|ENST00000530797.5|ENST00000524867.1	3	InGen	292760	292761	ENSG00000177600.8	RPLP2	FALSE	500.964685736609	0.147707902960599	5.55259749320865	4.86507971784883	2.13356074930765e-06	0.000481411136952638	3.95179720802368	0.0943610272806065
chr5:83258678-83353124(+)	TRUE	TRUE	TRUE	ENSG00000152422.15	ENSG00000152422	XRCC4	+	ENST00000338635.10|ENST00000511817.1	2	InGen	161565	161568	ENSG00000152422.15	XRCC4	FALSE	7.33528498358598	1.13609624234128	-0.67942683476623	4.86464485295807	2.13781371789849e-06	0.000481573458750076	4.51500746661801	0.115984508702663
chr3:66262156-66263331(+)	TRUE	TRUE	TRUE	ENSG00000144741.17	ENSG00000144741	SLC25A26	+	ENST00000354883.10|ENST00000336733.10|ENST00000464350.6|ENST00000413054.5|ENST00000483224.5|ENST00000484768.1	6	InGen	109925	109926	ENSG00000144741.17	SLC25A26	FALSE	91.7593837070955	0.249503250751871	3.36150135628591	4.86383583297837	2.14574773062159e-06	0.000482563084930303	4.19663508424775	0.115375801681839
chr17:69115487-69117897(-)	TRUE	TRUE	TRUE	ENSG00000154262.12	ENSG00000154262	ABCA6	-	ENST00000284425.6|ENST00000589803.5	2	InGen	466973	466972	ENSG00000154262.12	ABCA6	FALSE	6.43224564576285	0.615621533498135	-0.542450865796597	4.86329807291324	2.15103725339697e-06	0.000482955703590126	4.54782850794626	0.100859413849179
chr4:133096884-133138959(-)	TRUE	TRUE	TRUE	ENSG00000250241.5	ENSG00000250241	RP11-9G1.3	-	ENST00000505289.5	1	InGen	146010	146009	ENSG00000250241.5	RP11-9G1.3	FALSE	11.65482074866	-0.59234171389036	0.326964384333378	-4.85927532765585	2.19100761003021e-06	0.000490419438848585	4.60610828043609	0.114377635871514
chr5:112821992-112827107(+)	TRUE	TRUE	TRUE	ENSG00000134982.16	ENSG00000134982	APC	+	ENST00000507379.5|ENST00000508624.5|ENST00000257430.8|ENST00000508376.6|ENST00000512211.6	5	InGen	164277	164278	ENSG00000134982.16	APC	FALSE	277.844216928729	0.260025008011286	4.82729839753619	4.85922851287084	2.19147696561462e-06	0.000490419438848585	4.0033543502485	0.103579909850452
chr7:102495391-102496139(-)	TRUE	TRUE	TRUE	ENSG00000170667.14	ENSG00000170667	RASA4B	-	ENST00000541662.5|ENST00000465829.5|ENST00000481893.1|ENST00000306682.6	4	InGen	220157	220156	ENSG00000170667.14	RASA4B	FALSE	26.2319465954852	-0.672245609655686	1.25209475481232	-4.85690228946789	2.21492200706586e-06	0.000494853517595033	4.52015133170611	0.181528147682713
chr12:54509986-54511802(+)	TRUE	TRUE	TRUE	ENSG00000123338.12	ENSG00000123338	NCKAP1L	+	ENST00000293373.10|ENST00000548221.5|ENST00000545638.2|ENST00000548916.1	4	InGen	340401	340402	ENSG00000123338.12	NCKAP1L	FALSE	5.92265190961649	0.806020105873484	-0.756691424787124	4.856002956042	2.22405084449191e-06	0.000496079818889657	4.44910315064807	0.0979888734560831
chr19:9980048-9980647(-)	TRUE	TRUE	TRUE	ENSG00000080573.6	ENSG00000080573	COL5A3	-	ENST00000264828.3	1	InGen	491554	491553	ENSG00000080573.6	COL5A3	FALSE	31.8351428402718	0.46245304578446	1.90925593213591	4.85518268650988	2.23240883451051e-06	0.000496402408148285	4.38879439303351	0.0968122247651126
chr13:113078740-113081212(+)	TRUE	TRUE	TRUE	ENSG00000126217.20	ENSG00000126217	MCF2L	+	ENST00000375608.7|ENST00000397030.5|ENST00000535094.6|ENST00000421756.5|ENST00000375604.6|ENST00000375597.8|ENST00000397017.6	7	InGen	367617	367618	ENSG00000126217.20	MCF2L	FALSE	60.6910964579073	0.261525254411437	2.64701772078155	4.8551461460003	2.23278186297024e-06	0.000496402408148285	4.26034331408119	0.0960786904988798
chr17:19064047-19190155(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	1498.66999696377	-0.555151260855828	6.68649729695412	-4.85202854905395	2.26483107311852e-06	0.000502707659283319	3.74222537501991	0.0737569794782607
chr12:130808705-130812956(-)	TRUE	TRUE	TRUE	ENSG00000111450.13	ENSG00000111450	STX2	-	ENST00000261653.10|ENST00000392373.6	2	InGen	357692	357691	ENSG00000111450.13	STX2	FALSE	20.2842126119987	0.434764075811463	1.0043855268641	4.8510900405378	2.27456579657126e-06	0.00050404747900116	4.5220742846793	0.0533570927462804
chr2:201420707-201451349(-)	TRUE	TRUE	TRUE	ENSG00000115993.12	ENSG00000115993	TRAK2	-	ENST00000332624.7|ENST00000430254.1|ENST00000451703.5	3	InGen	85259	85258	ENSG00000115993.12	TRAK2	FALSE	41.7098664967797	0.265861643101731	2.24723964410299	4.85028882208435	2.28290846121239e-06	0.000505074966942096	4.308802399793	0.0533677194135625
chr14:64516752-64521486(+)	TRUE	TRUE	TRUE	ENSG00000126804.13	ENSG00000126804	ZBTB1	+	ENST00000555321.1	1	InGen	378249	378238	ENSG00000126804.13	ZBTB1	FALSE	7.72388226663225	0.699966353676957	-0.328315793167175	4.84922355694987	2.29404631583083e-06	0.00050671653509401	4.51111152867979	0.0517733299816874
chr9:442010-443426(+)	TRUE	TRUE	TRUE	ENSG00000107099.15	ENSG00000107099	DOCK8	+	ENST00000432829.6|ENST00000453981.5|ENST00000469391.5|ENST00000495184.5|ENST00000382329.1	5	InGen	251913	251914	ENSG00000107099.15	DOCK8	FALSE	6.88620880310133	0.66361404052787	-0.541564053548227	4.84724341801921	2.31488931246385e-06	0.000510493025807663	4.4987345863051	0.053346259370303
chr1:149071140-149071603(-)	TRUE	TRUE	TRUE	ENSG00000269713.7	ENSG00000269713	NBPF9	-	ENST00000615421.4|ENST00000584027.8|ENST00000613595.4|ENST00000613969.4|ENST00000621074.4|ENST00000483630.5|ENST00000610300.4	7	InGen	30654	30653	ENSG00000269713.7	NBPF9	FALSE	6.01733106934227	1.22422264883215	-1.11532679011563	4.84453499519488	2.34369483270624e-06	0.000516010420477172	4.2469234365472	0.064402467886722
chr9:83978453-83980118(-)	FALSE	TRUE	FALSE						0	AltStartEnd	259567		ENSG00000165119.19	HNRNPK	FALSE	13.1018586992881	1.12092999624071	0.071703818086677	4.84056985895467	2.38649182264316e-06	0.000524585545240199	4.52392817521692	0.0688664757565153
chr19:38218657-38218930(-)	FALSE	FALSE	TRUE						0	AltStartEnd		504312	ENSG00000011332.19	DPF1	FALSE	6.79675350573488	0.862013383839844	-0.84295421210151	4.83820467681817	2.41237855078022e-06	0.000529421917541195	4.35660650819687	0.0623880334161265
chr5:226048-228184(+)	TRUE	TRUE	TRUE	ENSG00000073578.16	ENSG00000073578	SDHA	+	ENST00000264932.10|ENST00000504309.5|ENST00000505555.5|ENST00000510361.5|ENST00000504824.5|ENST00000509420.5	6	InGen	151861	151862	ENSG00000073578.16	SDHA	FALSE	68.4545195621696	0.223834450959267	3.01815362183271	4.83619397851244	2.43459868674308e-06	0.000533439360165242	4.12541921358674	0.0522907477861589
chr9:42911014-42911603(+)	TRUE	TRUE	TRUE	ENSG00000170165.5	ENSG00000170165	CR848007.2	+	ENST00000442354.1	1	InGen	257208	257209	ENSG00000170165.5	CR848007.2	FALSE	7.36618600158148	0.773233956208513	-0.608238492495032	4.83578931837932	2.43909441204071e-06	0.000533566584181328	4.40985853961374	0.0564942078038536
chr17:2363600-2364058(+)	TRUE	TRUE	TRUE	ENSG00000141258.12	ENSG00000141258	SGSM2	+	ENST00000573062.5|ENST00000268989.7|ENST00000426855.6|ENST00000574563.5	4	InGen	439844	439845	ENSG00000141258.12	SGSM2	FALSE	68.6980056619381	0.224113331154402	2.89570534955293	4.834112075412	2.45781405981994e-06	0.000536357003455186	4.13465028184984	0.046276526950376
chr5:96740784-96741265(+)	TRUE	TRUE	TRUE	ENSG00000153113.23	ENSG00000153113	CAST	+	ENST00000508830.5|ENST00000395812.6|ENST00000421689.6|ENST00000510756.5|ENST00000512620.5|ENST00000508608.5|ENST00000341926.7|ENST00000395813.5|ENST00000511049.5|ENST00000309190.9|ENST00000510156.5|ENST00000511782.5|ENST00000504465.5|ENST00000513666.5	14	InGen	162968	162947	ENSG00000153113.23	CAST	FALSE	35.7983377893235	-1.00910371473609	1.78667074037189	-4.833941877548	2.45972137182736e-06	0.000536357003455186	4.33838529366942	0.0534291453293052
chr2:171541794-171553345(+)	TRUE	TRUE	TRUE	ENSG00000071967.11	ENSG00000071967	CYBRD1	+	ENST00000409484.5|ENST00000321348.8|ENST00000445146.1	3	InGen	80101	80102	ENSG00000071967.11	CYBRD1	FALSE	51.2121378833544	-0.298646527642129	2.5344094547805	-4.83301543975556	2.47012854707923e-06	0.000537765924981936	4.19431704429511	0.0523253899579257
chr4:154544547-154545835(-)	TRUE	TRUE	TRUE	ENSG00000171566.11	ENSG00000171566	PLRG1	-	ENST00000499023.6|ENST00000302078.9|ENST00000506192.5|ENST00000506918.1|ENST00000504341.1	5	InGen	148192	148191	ENSG00000171566.11	PLRG1	FALSE	63.358552178707	-0.194919006049834	2.85911419019111	-4.83256044616289	2.47525530202658e-06	0.000538022597825666	4.13784069002018	0.0570587670448735
chr13:113045362-113060592(+)	TRUE	TRUE	TRUE	ENSG00000126217.20	ENSG00000126217	MCF2L	+	ENST00000375608.7|ENST00000397030.5|ENST00000535094.6|ENST00000421756.5|ENST00000409954.6|ENST00000375604.6|ENST00000375597.8|ENST00000423251.1	8	InGen	367606	367607	ENSG00000126217.20	MCF2L	FALSE	58.1656645167454	0.26946033028999	2.61714691368463	4.83117637467079	2.49091396265723e-06	0.000540564027708186	4.16235139327351	0.0933152468927514
chr5:109767709-109770354(+)	TRUE	TRUE	TRUE	ENSG00000112893.9	ENSG00000112893	MAN2A1	+	ENST00000261483.4	1	InGen	163884	163885	ENSG00000112893.9	MAN2A1	FALSE	203.810774837065	0.254447515069227	4.53206216138374	4.8273915306252	2.53422399702952e-06	0.000549088580978009	3.89302953438382	0.0664810262882852
chr1:102995909-102995988(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24803	24802	ENSG00000060718.19	COL11A1	FALSE	17.7774040449202	-0.412575447358322	0.556802429015853	-4.82563200321791	2.55460518595749e-06	0.000551521220185053	4.45770618020256	0.0701639603370168
chr7:102567084-102569834(-)	TRUE	TRUE	TRUE	ENSG00000168255.19	ENSG00000168255	POLR2J3	-	ENST00000486319.5|ENST00000513506.5|ENST00000502415.5|ENST00000514917.2|ENST00000507355.5|ENST00000511313.5	6	InGen	220189	220186	ENSG00000168255.19	POLR2J3	FALSE	88.818628106842	-0.603300351382479	2.97617605105745	-4.82552781603094	2.55581697400726e-06	0.000551521220185053	4.08985083971307	0.05678043803313
chr5:75705788-75707736(-)	TRUE	TRUE	TRUE	ENSG00000152359.14	ENSG00000152359	POC5	-	ENST00000428202.6|ENST00000510798.5|ENST00000446329.6|ENST00000503835.5|ENST00000504862.5|ENST00000515285.5|ENST00000512125.5|ENST00000508467.5	8	InGen	160314	160313	ENSG00000152359.14	POC5	FALSE	7.43761868775431	-0.512204119237602	-0.364119213531768	-4.8253752980407	2.55759189314271e-06	0.000551521220185053	4.41021814493287	0.0495688932849845
chr1:213071042-213072869(+)	TRUE	TRUE	TRUE	ENSG00000136643.11	ENSG00000136643	RPS6KC1	+	ENST00000543470.5	1	InGen	46725	46740	ENSG00000136643.11	RPS6KC1	FALSE	10.5920981137525	-0.486001819037851	0.229897822995681	-4.82250247064932	2.59124757942988e-06	0.00055789601321106	4.45188103405629	0.0785910416815798
chr20:18551176-18554234(+)	TRUE	TRUE	TRUE	ENSG00000101310.14	ENSG00000101310	SEC23B	+	ENST00000262544.6|ENST00000336714.7|ENST00000377475.7|ENST00000377465.5	4	InGen	522533	522534	ENSG00000101310.14	SEC23B	FALSE	44.4712826137421	-0.2184355937409	2.33870423777605	-4.82182896938934	2.59919946026925e-06	0.000558725391865607	4.18009016287277	0.0583000583365647
chr17:18519675-18532505(-)	FALSE	TRUE	TRUE						0	ExonSkip	447658	447656	ENSG00000273018.5		FALSE	13.8899454884966	-1.43504544554477	-0.179790774869833	-4.82038983760856	2.61627005669409e-06	0.000559850315670004	4.4083721955973	0.0652764962925273
chr4:82900224-82900333(-)	TRUE	TRUE	TRUE	ENSG00000138674.16	ENSG00000138674	SEC31A	-	ENST00000355196.6|ENST00000507676.5|ENST00000506495.5|ENST00000504520.6|ENST00000504792.6|ENST00000512932.5|ENST00000511271.5|ENST00000508772.5|ENST00000513581.5|ENST00000507660.5|ENST00000509007.1|ENST00000503704.1	12	InGen	140258	140257	ENSG00000138674.16	SEC31A	FALSE	49.8130191651072	0.371042227009292	2.35915267796536	4.82036675919956	2.61654468703295e-06	0.000559850315670004	4.16095456148715	0.0764815276393792
chr22:38754707-38755762(-)	TRUE	TRUE	TRUE	ENSG00000100242.15	ENSG00000100242	SUN2	-	ENST00000438058.5	1	InGen	547297	547315	ENSG00000100242.15	SUN2	FALSE	12.5889973871492	-0.507626508448067	0.479966745837552	-4.82034896646539	2.61675643747876e-06	0.000559850315670004	4.43467861806531	0.0484412813774213
chr6:71028776-71057103(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	7.29640969539915	1.02662225622715	-0.591991252121671	4.81754202743588	2.6503698087383e-06	0.000566153055460658	4.3676305275108	0.0473528871609526
chr17:18543095-18543672(-)	TRUE	TRUE	TRUE	ENSG00000154874.14	ENSG00000154874	CCDC144B	-	ENST00000609768.5	1	InGen	447727	447678	ENSG00000154874.14	CCDC144B	TRUE	7.05056303994341	-1.31227573548551	-1.05294020830242	-4.81355063223754	2.69888631485447e-06	0.000574170806305127	4.14833413027935	0.0594095958822616
chr22:23766276-23767373(-)	TRUE	TRUE	TRUE	ENSG00000250479.8	ENSG00000250479	CHCHD10	-	ENST00000484558.2|ENST00000517886.1	2	InGen	541900	541903	ENSG00000250479.8	CHCHD10	FALSE	7.74217894563319	-0.909561597979739	-0.406879760704784	-4.81352766519846	2.6991679526014e-06	0.000574170806305127	4.35187688109426	0.0471963919146537
chr16:67950712-67950961(-)	TRUE	TRUE	TRUE	ENSG00000124067.16	ENSG00000124067	SLC12A4	-	ENST00000316341.7|ENST00000422611.6|ENST00000572037.5|ENST00000541864.6|ENST00000570802.5|ENST00000576616.5|ENST00000537830.6|ENST00000574665.5|ENST00000573702.1	9	InGen	431656	431655	ENSG00000124067.16	SLC12A4	FALSE	18.308761253588	0.439342458754537	0.852288394351617	4.81341557536568	2.7005428832343e-06	0.000574170806305127	4.37767532734311	0.0464660244180887
chr14:39177688-39177840(+)	TRUE	TRUE	TRUE	ENSG00000100941.8	ENSG00000100941	PNN	+	ENST00000216832.8	1	InGen	374372	374369	ENSG00000100941.8	PNN	FALSE	66.2757408673141	0.206097755619718	2.85993920142273	4.80860088450276	2.76024435037373e-06	0.000585950002010411	4.03312440361087	0.062625592412526
chr12:11047189-11121009(-)	TRUE	TRUE	TRUE	ENSG00000111215.11	ENSG00000111215	PRR4	-	ENST00000546265.1	1	InGen	330256	330288	ENSG00000111215.11	PRR4	TRUE	14.2919039710093	-0.67944881098235	0.464036900390201	-4.80019368153965	2.86756225911362e-06	0.000607784949429705	4.35641551175375	0.0693127167026379
chr3:66369543-66370528(+)	TRUE	TRUE	TRUE	ENSG00000144741.17	ENSG00000144741	SLC25A26	+	ENST00000354883.10|ENST00000336733.10|ENST00000464350.6|ENST00000413054.5|ENST00000483224.5|ENST00000484768.1	6	InGen	109929	109930	ENSG00000144741.17	SLC25A26	FALSE	23.1285854448459	0.293049008005507	1.41033757238159	4.79793180675762	2.89711615786043e-06	0.000612867967248289	4.22484245038515	0.059908383343526
chr4:36193648-36210389(-)	TRUE	TRUE	TRUE	ENSG00000047365.11	ENSG00000047365	ARAP2	-	ENST00000303965.8|ENST00000508066.1	2	InGen	134298	134297	ENSG00000047365.11	ARAP2	FALSE	69.7867848142503	-0.225569040803146	2.98185636156538	-4.79767135091514	2.90053812873865e-06	0.000612867967248289	3.9602536234574	0.0471227921076366
chr19:16228929-16233492(+)	TRUE	TRUE	TRUE	ENSG00000072958.8	ENSG00000072958	AP1M1	+	ENST00000291439.7|ENST00000590756.5|ENST00000444449.6|ENST00000586543.1	4	InGen	496543	496544	ENSG00000072958.8	AP1M1	FALSE	49.6303468652713	0.227834579364197	2.45281004836661	4.79689267346368	2.91079199405277e-06	0.000614082487475978	4.04416803390869	0.0418233129297427
chr21:46221976-46222629(-)	TRUE	TRUE	TRUE	ENSG00000160285.14	ENSG00000160285	LSS	-	ENST00000356396.8|ENST00000397728.7|ENST00000457828.6|ENST00000464357.1|ENST00000450351.1	5	InGen	538221	538220	ENSG00000160285.14	LSS	FALSE	23.2763164287311	0.352647769271149	1.33421317248855	4.79426081611381	2.94570886567296e-06	0.000620488304108561	4.2169826671329	0.0500787872190402
chr12:10433943-10434485(-)	TRUE	TRUE	TRUE	ENSG00000205809.9	ENSG00000205809	KLRC2	-	ENST00000381902.6|ENST00000536833.6	2	InGen	330088	330081	ENSG00000205809.9	KLRC2	TRUE	7.56018687826308	-1.51261308324634	-0.905659002169119	-4.79350936355692	2.955752398272e-06	0.000621643079627315	4.13872404384341	0.0542170107328794
chr10:73348522-73353555(-)	TRUE	TRUE	TRUE	ENSG00000156042.17	ENSG00000156042	CFAP70	-	ENST00000310715.7|ENST00000493787.5|ENST00000340329.7|ENST00000355577.7	4	InGen	281218	281217	ENSG00000156042.17	CFAP70	FALSE	18.3699457917211	0.547934882314272	0.863156617207169	4.79257351468595	2.96830672138449e-06	0.0006233215431801	4.29261175680929	0.0558199811849797
chr17:18517474-18519481(-)	TRUE	TRUE	TRUE	ENSG00000273018.5	ENSG00000273018	CTD-2303H24.2	-	ENST00000425211.5|ENST00000412260.5|ENST00000581595.5|ENST00000508093.5|ENST00000414432.5|ENST00000421108.1|ENST00000577869.5|ENST00000420856.6|ENST00000578409.5|ENST00000608726.5|ENST00000608313.5|ENST00000608385.5|ENST00000609805.5|ENST00000610155.5|ENST00000608141.5|ENST00000608216.5|ENST00000609193.5	17	InGen	447659	447658	ENSG00000273018.5	CTD-2303H24.2	FALSE	23.4565429093333	-1.41008131730676	0.576517616729927	-4.79031283109575	2.99884637552189e-06	0.00062876581275077	4.30862527259331	0.0476069071423861
chr15:28201555-28202112(-)	TRUE	TRUE	TRUE	ENSG00000128731.15	ENSG00000128731	HERC2	-	ENST00000261609.11|ENST00000567869.1	2	InGen	389925	389924	ENSG00000128731.15	HERC2	FALSE	66.1688502493096	0.218182075823601	2.85176734432408	4.78688159800517	3.04577951563263e-06	0.000637625286156671	3.93660720566209	0.0510526141402487
chr2:113625730-113627037(-)	TRUE	TRUE	TRUE	ENSG00000240356.6	ENSG00000240356	RPL23AP7	-	ENST00000391616.3	1	InGen	72659	72661	ENSG00000240356.6	RPL23AP7	FALSE	9.67301913456732	0.682475452990039	-0.142610775684698	4.78640922040876	3.05229608003817e-06	0.000638009465134971	4.28637775171151	0.0489085741572802
chr20:58673712-58691033(+)	TRUE	TRUE	TRUE	ENSG00000254995.4	ENSG00000254995	STX16-NPEPL1	+	ENST00000530122.1	1	InGen	529970	530012	ENSG00000254995.4	STX16-NPEPL1	TRUE	12.8545442328644	0.618528483507904	0.151668091542187	4.78565069743295	3.06278826434386e-06	0.000639222203072132	4.29809361057684	0.0571646443963132
chr3:38006701-38006941(+)	TRUE	TRUE	TRUE	ENSG00000136059.14	ENSG00000136059	VILL	+	ENST00000283713.10|ENST00000383759.6|ENST00000465644.5|ENST00000486616.5	4	InGen	100558	100559	ENSG00000136059.14	VILL	FALSE	6.65957219665141	0.544583599617041	-0.45639301736867	4.78435912131984	3.0807340313503e-06	0.00064198446095195	4.22713466464677	0.0499868413623951
chr16:58510684-58511421(+)	TRUE	TRUE	TRUE	ENSG00000103034.14	ENSG00000103034	NDRG4	+	ENST00000421602.6|ENST00000570248.5	2	InGen	429259	429234	ENSG00000103034.14	NDRG4	FALSE	25.7550293118071	0.766704444319986	1.29139082160434	4.78133682438867	3.12312488426839e-06	0.00064982454175957	4.17006755197621	0.0485330858574812
chr9:38577265-38577866(-)	TRUE	TRUE	TRUE	ENSG00000180071.19	ENSG00000180071	ANKRD18A	-	ENST00000602295.5|ENST00000399703.5	2	InGen	256667	256666	ENSG00000180071.19	ANKRD18A	FALSE	25.9097419703395	0.508273846974548	1.38460074560338	4.78005929360757	3.14121242915769e-06	0.000651619104671147	4.14298896952407	0.0517491127950184
chr22:23960382-23961019(-)	TRUE	TRUE	TRUE	ENSG00000133433.10	ENSG00000133433	GSTT2B	-	ENST00000290765.8|ENST00000404172.3	2	InGen	542082	542081	ENSG00000133433.10	GSTT2B	FALSE	8.03079995537649	-1.1931278089395	-0.667877566831697	-4.78005225685912	3.14131233641959e-06	0.000651619104671147	4.14830327739988	0.0486671340339599
chr4:39317023-39320382(-)	TRUE	TRUE	TRUE	ENSG00000035928.14	ENSG00000035928	RFC1	-	ENST00000349703.6|ENST00000381897.5|ENST00000512881.5	3	InGen	134745	134744	ENSG00000035928.14	RFC1	FALSE	49.8886702312671	-0.232505232964539	2.46779828812847	-4.77944593396535	3.1499323971059e-06	0.000652264463752239	3.97192940019469	0.0655527492819555
chr12:49652213-49653225(-)	TRUE	TRUE	TRUE	ENSG00000161791.13	ENSG00000161791	FMNL3	-	ENST00000335154.9|ENST00000550488.5|ENST00000352151.9	3	InGen	337150	337149	ENSG00000161791.13	FMNL3	FALSE	29.9624296917817	0.364519587755864	1.72257604393766	4.7791606938325	3.15399553591903e-06	0.000652264463752239	4.09598011062666	0.07049898911818
chr4:78439065-78441161(+)	TRUE	TRUE	TRUE	ENSG00000138759.17	ENSG00000138759	FRAS1	+	ENST00000325942.10|ENST00000512123.3|ENST00000510944.3	3	InGen	139677	139678	ENSG00000138759.17	FRAS1	FALSE	11.6540400730793	-0.531809221777615	0.109550127876704	-4.778582577967	3.16224610645648e-06	0.000652278697139983	4.26860091548726	0.0544705149662205
chr1:1738449-1738921(-)	TRUE	TRUE	TRUE	ENSG00000215790.6	ENSG00000215790	SLC35E2	-	ENST00000355439.6|ENST00000246421.4	2	InGen	1572	1571	ENSG00000215790.6	SLC35E2	FALSE	49.4663870462168	0.350516955721922	2.33478874091829	4.77824853421374	3.16702290062032e-06	0.000652278697139983	3.98300340216027	0.0502183729329974
chr5:251104-251337(+)	TRUE	TRUE	TRUE	ENSG00000073578.16	ENSG00000073578	SDHA	+	ENST00000617470.4|ENST00000264932.10|ENST00000505555.5|ENST00000510361.5|ENST00000514027.5|ENST00000515752.5|ENST00000511810.5|ENST00000503674.5|ENST00000507266.1	9	InGen	151856	151857	ENSG00000073578.16	SDHA	FALSE	117.635933894995	0.229178901368366	3.77910807885861	4.77788775384575	3.17218985095103e-06	0.000652278697139983	3.77141742217202	0.0482698965526563
chr12:124912584-124913723(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	20.899874829534	2.16791370205782	-0.390844675834808	4.77781666546679	3.17320890929896e-06	0.000652278697139983	4.22981780529394	0.0509073524092401
chrX:120455571-120456650(-)	TRUE	TRUE	TRUE	ENSG00000005893.15	ENSG00000005893	LAMP2	-	ENST00000434600.6|ENST00000200639.8|ENST00000371335.4	3	InGen	563655	563654	ENSG00000005893.15	LAMP2	FALSE	257.647960389055	-0.195518513233349	4.90538092605669	-4.77712952990716	3.18307536605746e-06	0.000653321425095092	3.63930783038425	0.048693809813705
chr6:135300559-135301407(-)	TRUE	TRUE	TRUE	ENSG00000135541.20	ENSG00000135541	AHI1	-	ENST00000475846.6	1	InGen	197925	197933	ENSG00000135541.20	AHI1	FALSE	27.4452977632494	0.636299808259964	1.37170934291799	4.77518157283617	3.21120699625598e-06	0.000656372441069884	4.1330421884819	0.0498582338619413
chr3:53848689-53849654(+)	TRUE	TRUE	TRUE	ENSG00000056736.9	ENSG00000056736	IL17RB	+	ENST00000288167.7|ENST00000475124.1|ENST00000494338.1	3	InGen	108179	108180	ENSG00000056736.9	IL17RB	FALSE	19.1603747228308	-0.386910241606145	1.14270678621414	-4.7750193617811	3.21356038027536e-06	0.000656372441069884	4.18053150479723	0.0399230538773035
chr9:128936504-128936582(+)	TRUE	TRUE	TRUE	ENSG00000175287.18	ENSG00000175287	PHYHD1	+	ENST00000372592.7|ENST00000412476.5|ENST00000308941.9|ENST00000426694.5|ENST00000451000.5|ENST00000424503.1|ENST00000442837.5	7	InGen	267467	267468	ENSG00000175287.18	PHYHD1	FALSE	20.4108574134253	0.460426223209288	1.16228755022006	4.77463146395506	3.2191948177784e-06	0.000656372441069884	4.17516675905493	0.0425132029066073
chr3:41954808-41962015(-)	TRUE	TRUE	TRUE	ENSG00000168038.10	ENSG00000168038	ULK4	-	ENST00000301831.8|ENST00000453224.5|ENST00000431379.5|ENST00000414606.1|ENST00000460978.1	5	InGen	101504	101503	ENSG00000168038.10	ULK4	FALSE	17.8923299689965	-0.443388623746389	0.879598647735408	-4.77457770088764	3.21997650919982e-06	0.000656372441069884	4.21971514687517	0.0901120024893328
chr17:49622877-49677932(-)	TRUE	TRUE	TRUE	ENSG00000121067.17	ENSG00000121067	SPOP	-	ENST00000504102.5|ENST00000506399.5|ENST00000513080.5|ENST00000509765.1	4	InGen	460983	460981	ENSG00000121067.17	SPOP	FALSE	35.8929029999583	0.253960601722588	1.95062441407663	4.77443712904837	3.2220212281304e-06	0.000656372441069884	4.03388413390553	0.103961184995689
