Tissue	gencodeID	gene	oe_lof_upper_bin	oe_lof_upper	beta	lfsr
Caudate	ENSG00000177465.4	ACOT4	8.0	1.655	1.23829649040486	1.1485624269107e-23
Caudate	ENSG00000215790.6	SLC35E2	8.0	1.656	1.01850560969848	1.7016219597036598e-33
Caudate	ENSG00000129480.12	DTD2	8.0	1.657	0.347985952516474	0.0002318261311792
Caudate	ENSG00000214189.8	ZNF788	8.0	1.659	-0.599429304353161	0.0037700104814845
Caudate	ENSG00000205111.8	CDKL4	8.0	1.665	0.33125538010117	0.005836873664977
Caudate	ENSG00000154529.14	CNTNAP3B	8.0	1.666	0.884042990289139	0.0203293609725818
Caudate	ENSG00000161277.10	THAP8	8.0	1.669	0.329381305976047	0.0412032746354955
Caudate	ENSG00000243480.7	AMY2A	8.0	1.678	0.786266799355465	1.34058807642317e-05
Caudate	ENSG00000182993.3	C12orf60	8.0	1.685	0.62752805152681	7.412609586704191e-10
Caudate	ENSG00000150787.7	PTS	8.0	1.685	0.39908594766601	0.0006398690978698
Caudate	ENSG00000221923.8	ZNF880	8.0	1.693	0.309134706012536	0.0120917450299306
Caudate	ENSG00000205609.12	EIF3CL	8.0	1.696	1.03277508776232	0.0001184459909239
Caudate	ENSG00000169507.9	SLC38A11	8.0	1.697	-0.883324936339633	2.2204460492503094e-16
Caudate	ENSG00000174370.9	C11orf45	8.0	1.701	-0.418188159360629	0.0002492009002023
Caudate	ENSG00000215217.6	C5orf49	8.0	1.704	-0.956955776404252	6.16863971014681e-09
Caudate	ENSG00000168243.10	GNG4	8.0	1.712	0.630872611707539	0.0008684688909217
Caudate	ENSG00000153165.18	RGPD3	8.0	1.72	-0.291682798733937	0.0216965371686805
Caudate	ENSG00000197238.4	HIST1H4J	8.0	1.737	1.46365981581982	2.68455002155955e-07
Caudate	ENSG00000165949.12	IFI27	8.0	1.737	-0.429645710416447	0.0002344135528687
Caudate	ENSG00000142233.11	NTN5	8.0	1.739	-1.17497260839776	5.73260247049845e-08
Caudate	ENSG00000121742.16	GJB6	8.0	1.739	0.369866682775472	0.0057493284631895
Caudate	ENSG00000178878.12	APOLD1	8.0	1.74	0.873142143067244	2.8018583838808097e-11
Caudate	ENSG00000149089.12	APIP	8.0	1.742	0.375903397227011	0.0073600917156075
Caudate	ENSG00000125650.4	PSPN	8.0	1.749	-0.376533747700789	0.0358087290908173
Caudate	ENSG00000133561.15	GIMAP6	8.0	1.76	-0.329512771325452	0.0026253442947517
Caudate	ENSG00000166473.17	PKD1L2	9.0	1.763	0.203536188294569	0.0397679279916617
Caudate	ENSG00000179902.12	C1orf194	9.0	1.765	-1.20537837391454	0.0039116604749968
Caudate	ENSG00000260691.5	ANKRD20A1	9.0	1.789	0.583901724742718	0.0017258112395618
Caudate	ENSG00000105519.14	CAPS	9.0	1.793	-0.820629064041113	2.92929276568543e-06
Caudate	ENSG00000243660.9	ZNF487	9.0	1.801	-0.312016758128067	0.0092843215419737
Caudate	ENSG00000160284.14	SPATC1L	9.0	1.805	1.20520061620982	4.73046804398954e-32
Caudate	ENSG00000165983.14	PTER	9.0	1.819	-0.352023402432991	0.0310453542021368
Caudate	ENSG00000183196.8	CHST6	9.0	1.823	0.700058474909525	0.0018540010710302
Caudate	ENSG00000125144.13	MT1G	9.0	1.826	-0.69948454364686	0.0062277789265967
Caudate	ENSG00000228696.8	ARL17B	9.0	1.835	-1.03619804447705	1.11022302462516e-16
Caudate	ENSG00000183628.12	DGCR6	9.0	1.835	-0.452120407530954	0.0001025207071622
Caudate	ENSG00000197568.13	HHLA3	9.0	1.835	-0.38476038837203	0.0080307526410529
Caudate	ENSG00000128253.13	RFPL2	9.0	1.851	-1.31753324806623	2.6821187917303e-06
Caudate	ENSG00000183426.16	NPIPA1	9.0	1.853	-0.559167682614888	1.12769779569977e-06
Caudate	ENSG00000160321.14	ZNF208	9.0	1.855	0.500442712658034	0.0024792061309078
Caudate	ENSG00000242852.6	ZNF709	9.0	1.856	0.478595335380188	2.47865273654109e-06
Caudate	ENSG00000183793.13	NPIPA5	9.0	1.857	1.35322209436542	8.51655479102742e-17
Caudate	ENSG00000242852.6	ZNF709	9.0	1.864	0.478595335380188	2.47865273654109e-06
Caudate	ENSG00000205571.12	SMN2	9.0	1.868	-1.15325473384294	0.0010249344773555
Caudate	ENSG00000135324.5	MRAP2	9.0	1.878	-0.382484364068498	0.0006199832770557
Caudate	ENSG00000278662.4	GOLGA6L10	9.0	1.879	-0.25240979691599	0.0458212327493101
Caudate	ENSG00000205572.9	SERF1B	9.0	1.88	-0.383451612328913	0.0093654278817536
Caudate	ENSG00000239704.10	CDRT4	9.0	1.884	0.635924507600417	3.38840490351505e-07
Caudate	ENSG00000166368.2	OR2D2	9.0	1.884	0.648697724280406	2.39345233453206e-06
Caudate	ENSG00000205209.7	SCGB2B2	9.0	1.89	0.376737999386476	4.40032515970614e-05
Caudate	ENSG00000161281.10	COX7A1	9.0	1.895	0.509073127442642	5.07287822800436e-05
Caudate	ENSG00000196436.8	NPIPB15	9.0	1.91	-0.481294945858942	0.0024955431952065
Caudate	ENSG00000135722.8	FBXL8	9.0	1.914	-0.233172132774705	0.0484573753679443
Caudate	ENSG00000136305.11	CIDEB	9.0	1.923	-0.657853581709187	0.0067221583296167
Caudate	ENSG00000226174.6	TEX22	9.0	1.924	-0.318243835886931	0.0199598281405116
Caudate	ENSG00000228049.7	POLR2J2	9.0	1.926	-0.754291527946564	6.54844871106342e-07
Caudate	ENSG00000109501.13	WFS1	9.0	1.93	-0.366010092488053	0.0023103347105234
Caudate	ENSG00000278705.1	HIST1H4B	9.0	1.936	-1.01224531610332	1.18018332884162e-08
Caudate	ENSG00000100196.10	KDELR3	9.0	1.938	-0.755904618903033	0.0005244932344038
Caudate	ENSG00000100197.20	CYP2D6	9.0	1.944	0.499889235248169	2.30331416917495e-06
Caudate	ENSG00000166823.5	MESP1	9.0	1.944	-0.238474488062877	0.0430082746749437
Caudate	ENSG00000106399.11	RPA3	9.0	1.951	-0.28803523992607	0.01955772170419
Caudate	ENSG00000165269.12	AQP7	9.0	1.953	-2.3447114176892	1.11022302462516e-16
Caudate	ENSG00000205212.3	CCDC144NL	9.0	1.957	-0.636586394041598	0.0029062457206031
Caudate	ENSG00000273542.1	HIST1H4K	9.0	1.96	-0.474951753939557	0.0268205455957735
Caudate	ENSG00000173272.14	MZT2A	9.0	1.961	0.62746758280063	7.42458504435243e-07
Caudate	ENSG00000270231.3	NBPF8	9.0	1.967	0.60140864286605	0.0036202324314569
Caudate	ENSG00000187624.8	C17orf97	9.0	1.969	-0.477628907148239	0.0344164167056387
Caudate	ENSG00000271425.6	NBPF10	9.0	1.988	-0.616435385226313	9.62239729007663e-08
DLPFC	ENSG00000130635.15	COL5A1	0.0	0.055	-0.949694685313342	5.076251641256141e-10
DLPFC	ENSG00000124920.13	MYRF	0.0	0.117	0.32325060948519	0.033247498121504
DLPFC	ENSG00000155629.14	PIK3AP1	0.0	0.122	0.726359123113972	8.05092630271141e-16
DLPFC	ENSG00000205323.8	SARNP	0.0	0.185	-0.231671885522533	0.0353520538872916
DLPFC	ENSG00000173894.10	CBX2	0.0	0.19	0.600087867145328	0.000425411012422
DLPFC	ENSG00000165168.7	CYBB	0.0	0.193	0.696901846672923	1.04895771880023e-05
DLPFC	ENSG00000164692.17	COL1A2	0.0	0.202	-0.428986522948089	0.0068155346090645
DLPFC	ENSG00000151136.14	BTBD11	0.0	0.204	-0.267433980430841	0.0018232373206915
DLPFC	ENSG00000160201.11	U2AF1	0.0	0.216	0.280333324038378	0.0157374228815045
DLPFC	ENSG00000167693.16	NXN	0.0	0.218	0.450520601109894	3.35672433049322e-05
DLPFC	ENSG00000254087.7	LYN	0.0	0.221	0.364668004986778	0.0001292076135205
DLPFC	ENSG00000137801.10	THBS1	0.0	0.235	0.329182321073127	0.0169395193141365
DLPFC	ENSG00000138622.3	HCN4	0.0	0.239	0.386801997703237	0.0003898952796023
DLPFC	ENSG00000106991.13	ENG	0.0	0.24	0.428376189409596	0.0093532583370388
DLPFC	ENSG00000102524.11	TNFSF13B	0.0	0.244	-0.260446429524417	0.0316203978940781
DLPFC	ENSG00000019991.15	HGF	0.0	0.25	0.43664548962579	0.0007638361273921
DLPFC	ENSG00000128591.15	FLNC	0.0	0.25	-0.188640952947555	0.041252775858449
DLPFC	ENSG00000101190.12	TCFL5	0.0	0.255	-0.460012000908315	0.0005644256723311
DLPFC	ENSG00000125347.13	IRF1	0.0	0.256	0.431337715088065	0.0013033954041926
DLPFC	ENSG00000157168.18	NRG1	0.0	0.258	0.30604812072455	0.0241879024705885
DLPFC	ENSG00000185483.11	ROR1	0.0	0.267	0.50159021011936	1.07265788453474e-09
DLPFC	ENSG00000157110.15	RBPMS	1.0	0.272	0.279568312840086	0.0419971111814303
DLPFC	ENSG00000197943.9	PLCG2	1.0	0.281	0.205606174414323	0.0111881959623686
DLPFC	ENSG00000158423.16	RIBC1	1.0	0.282	-1.15215091888139	6.06514838352723e-13
DLPFC	ENSG00000039560.13	RAI14	1.0	0.292	0.268143275432276	0.0007711245101459
DLPFC	ENSG00000017483.14	SLC38A5	1.0	0.297	0.881382390342555	1.0654516716872e-22
DLPFC	ENSG00000125730.16	C3	1.0	0.305	0.632736952965176	0.0003137733360294
DLPFC	ENSG00000089820.15	ARHGAP4	1.0	0.313	0.260965984396097	0.0236253821391442
DLPFC	ENSG00000137812.19	CASC5	1.0	0.314	0.590055282002145	5.2626808973211406e-09
DLPFC	ENSG00000143603.18	KCNN3	1.0	0.319	-0.211183190702602	0.0230929415502414
DLPFC	ENSG00000130751.9	NPAS1	1.0	0.319	-0.279112083061337	0.0351244940988186
DLPFC	ENSG00000149131.15	SERPING1	1.0	0.322	-0.382115474804619	0.0011856176805554
DLPFC	ENSG00000137872.16	SEMA6D	1.0	0.323	-0.338589548900798	0.0009107676090309
DLPFC	ENSG00000000971.15	CFH	1.0	0.324	-0.249167805885771	0.0096384546884891
DLPFC	ENSG00000239887.4	C1orf226	1.0	0.337	0.561389811144514	7.360308384225181e-15
DLPFC	ENSG00000173068.17	BNC2	1.0	0.34	-0.433919370794946	0.0008356727301385
DLPFC	ENSG00000043462.11	LCP2	1.0	0.341	0.3305292556644	0.0040399637474293
DLPFC	ENSG00000140968.10	IRF8	1.0	0.344	0.603266234924245	6.14829300624485e-08
DLPFC	ENSG00000146648.16	EGFR	1.0	0.349	-0.207281481472997	0.0168605015528591
DLPFC	ENSG00000076604.14	TRAF4	1.0	0.353	0.31412229769206	0.0240331010062476
DLPFC	ENSG00000152977.9	ZIC1	1.0	0.364	-0.267488644648114	0.0301774530324798
DLPFC	ENSG00000162733.16	DDR2	1.0	0.376	0.315014099419904	0.0107199912012979
DLPFC	ENSG00000168874.12	ATOH8	1.0	0.379	0.443559467712437	4.84068608794901e-06
DLPFC	ENSG00000280165.1	PCDH20	1.0	0.38	0.532697009458574	1.73951014354592e-07
DLPFC	ENSG00000116016.13	EPAS1	1.0	0.381	0.315370323045146	6.03678385269049e-05
DLPFC	ENSG00000130827.6	PLXNA3	1.0	0.384	0.721262340575309	0.0250628982815966
DLPFC	ENSG00000128011.4	LRFN1	1.0	0.386	-0.292198721079746	0.0381028102500202
DLPFC	ENSG00000161835.10	GRASP	1.0	0.387	0.268304620549126	0.0103112085601091
DLPFC	ENSG00000163638.13	ADAMTS9	1.0	0.39	0.558773871751131	3.22958506262848e-06
DLPFC	ENSG00000141736.13	ERBB2	1.0	0.397	-0.39208586033506	0.0072769729371995
DLPFC	ENSG00000136167.13	LCP1	1.0	0.399	0.539825809006006	1.98573054628458e-05
DLPFC	ENSG00000108379.9	WNT3	1.0	0.404	-0.396130973051664	0.0203086792670774
DLPFC	ENSG00000224389.8	C4B	1.0	0.406	-0.718204600018824	3.33455485446166e-12
DLPFC	ENSG00000110092.3	CCND1	1.0	0.41	0.242017948670431	0.0157932630007054
DLPFC	ENSG00000142798.17	HSPG2	1.0	0.412	0.352793352961685	0.0001444666968459
DLPFC	ENSG00000108592.16	FTSJ3	1.0	0.412	-0.201450693568704	0.0328453535666313
DLPFC	ENSG00000104490.17	NCALD	1.0	0.413	-0.301213379363039	0.0044478538056226
DLPFC	ENSG00000096060.14	FKBP5	1.0	0.418	-0.31225188335708	0.0043112091717508
DLPFC	ENSG00000120875.8	DUSP4	1.0	0.419	-0.553716840374988	0.0006196151043759
DLPFC	ENSG00000144791.9	LIMD1	2.0	0.437	0.355505158662292	0.0248557142704958
DLPFC	ENSG00000159216.18	RUNX1	2.0	0.438	0.467128891241502	0.0091147400663104
DLPFC	ENSG00000177575.12	CD163	2.0	0.443	0.702892510420962	1.7532380031118701e-15
DLPFC	ENSG00000157873.17	TNFRSF14	2.0	0.443	0.212388436291107	0.0279882066560526
DLPFC	ENSG00000131196.17	NFATC1	2.0	0.447	0.511012962862329	3.30583650213103e-06
DLPFC	ENSG00000164484.11	TMEM200A	2.0	0.447	0.286173855304721	0.0373463740268441
DLPFC	ENSG00000128918.14	ALDH1A2	2.0	0.447	-0.276268530364933	0.0376042448301576
DLPFC	ENSG00000068831.18	RASGRP2	2.0	0.447	-0.153151205363062	0.0489516794350926
DLPFC	ENSG00000189184.11	PCDH18	2.0	0.456	-0.359416010110862	0.0043572431644421
DLPFC	ENSG00000182957.15	SPATA13	2.0	0.462	0.304150292257661	0.0032423614061204
DLPFC	ENSG00000100311.16	PDGFB	2.0	0.463	0.352791756406858	0.0140065351201524
DLPFC	ENSG00000166016.5	ABTB2	2.0	0.464	0.449557555297433	0.0334065752165067
DLPFC	ENSG00000165617.14	DACT1	2.0	0.467	-0.309261977841939	0.0178422807337583
DLPFC	ENSG00000066735.14	KIF26A	2.0	0.468	-0.38373714183302	9.85121216545704e-06
DLPFC	ENSG00000166669.13	ATF7IP2	2.0	0.471	0.198205892864728	0.0177191917466971
DLPFC	ENSG00000188368.9	PRR19	2.0	0.48	0.407857760992751	0.0325073745834832
DLPFC	ENSG00000112902.11	SEMA5A	2.0	0.483	0.233342941044369	0.041640120851609
DLPFC	ENSG00000176597.11	B3GNT5	2.0	0.485	0.491485164268216	6.44377423427472e-05
DLPFC	ENSG00000116183.10	PAPPA2	2.0	0.485	0.414415212675077	0.004562540484383
DLPFC	ENSG00000019549.8	SNAI2	2.0	0.494	-0.798011716349054	2.58169039757394e-06
DLPFC	ENSG00000105373.18	GLTSCR2	2.0	0.494	-0.374901878828326	5.57460447536684e-06
DLPFC	ENSG00000115290.9	GRB14	2.0	0.496	0.267912696746294	0.0148877040602316
DLPFC	ENSG00000168385.17	SEPT2	2.0	0.496	0.201260824782624	0.0268154595001197
DLPFC	ENSG00000241945.7	PWP2	2.0	0.499	-1.39949588935313	1.11022302462516e-16
DLPFC	ENSG00000134817.10	APLNR	2.0	0.499	-0.444037460333531	0.0004525068922499
DLPFC	ENSG00000196557.11	CACNA1H	2.0	0.504	0.418477085387977	0.0030298761387586
DLPFC	ENSG00000129667.12	RHBDF2	2.0	0.506	0.407289688319841	6.07009921146791e-05
DLPFC	ENSG00000183098.10	GPC6	2.0	0.511	-0.363577546612875	0.0136588087841582
DLPFC	ENSG00000188738.13	FSIP2	2.0	0.512	0.835173218130732	2.90573818196927e-06
DLPFC	ENSG00000117154.11	IGSF21	2.0	0.525	0.233262971745209	0.003410102383238
DLPFC	ENSG00000168389.17	MFSD2A	2.0	0.538	0.3579910636626	0.001138911276859
DLPFC	ENSG00000013293.5	SLC7A14	2.0	0.541	0.240481979774497	0.0222554813312206
DLPFC	ENSG00000008283.15	CYB561	2.0	0.543	0.294311993909854	0.0242864106454007
DLPFC	ENSG00000175899.14	A2M	2.0	0.544	0.256342263666372	0.0481571029730714
DLPFC	ENSG00000155858.5	LSM11	2.0	0.547	-0.243672761594762	0.0165683470313364
DLPFC	ENSG00000206052.10	DOK6	2.0	0.551	0.347692452613666	1.52351369584016e-05
DLPFC	ENSG00000009709.11	PAX7	2.0	0.558	0.675046205183708	0.0071221152420802
DLPFC	ENSG00000180828.2	BHLHE22	2.0	0.562	-0.435358301466074	2.56878597060251e-07
DLPFC	ENSG00000183914.14	DNAH2	2.0	0.563	0.57492993586788	0.000556276842293
DLPFC	ENSG00000019582.14	CD74	2.0	0.564	0.357537344971608	0.0009851835983026
DLPFC	ENSG00000102362.15	SYTL4	2.0	0.567	-0.308490306788872	0.0058735320829782
DLPFC	ENSG00000133116.7	KL	2.0	0.568	0.720489422362457	2.65201394334411e-05
DLPFC	ENSG00000091073.19	DTX2	2.0	0.571	-0.34462003008803	0.0015317062928859
DLPFC	ENSG00000073849.14	ST6GAL1	2.0	0.571	0.197085446602439	0.0372985222540842
DLPFC	ENSG00000169220.17	RGS14	2.0	0.576	-0.223540077329202	0.011272787248204
DLPFC	ENSG00000118515.11	SGK1	2.0	0.577	0.495970903752195	1.92318624481344e-06
DLPFC	ENSG00000148848.14	ADAM12	3.0	0.594	0.350548494012669	0.0497101327888912
DLPFC	ENSG00000143194.12	MAEL	3.0	0.604	0.14791820483124	0.0230578645406068
DLPFC	ENSG00000080573.6	COL5A3	3.0	0.605	0.350312040062677	0.0033709230430235
DLPFC	ENSG00000197181.11	PIWIL2	3.0	0.605	0.450021104347247	0.0100853080093439
DLPFC	ENSG00000081052.11	COL4A4	3.0	0.616	0.335506237681792	0.006177927533367
DLPFC	ENSG00000165312.6	OTUD1	3.0	0.619	0.183726984800419	0.048345447837125
DLPFC	ENSG00000164142.15	FAM160A1	3.0	0.621	-0.469734238778089	8.43614728074371e-08
DLPFC	ENSG00000154227.13	CERS3	3.0	0.627	-0.437463771512049	0.0050656496855028
DLPFC	ENSG00000169896.16	ITGAM	3.0	0.635	0.312603822427378	0.0241342355087271
DLPFC	ENSG00000174607.10	UGT8	3.0	0.639	0.267511872408041	0.0126930103305049
DLPFC	ENSG00000204655.11	MOG	3.0	0.641	0.35453279876508	0.0003595455044396
DLPFC	ENSG00000142512.14	SIGLEC10	3.0	0.644	0.77922570355049	1.05002773881111e-07
DLPFC	ENSG00000139263.11	LRIG3	3.0	0.644	-0.305716131190646	0.0105968170402806
DLPFC	ENSG00000130429.12	ARPC1B	3.0	0.645	0.583318520463336	0.0001856732579255
DLPFC	ENSG00000132470.13	ITGB4	3.0	0.648	-0.378400258996519	0.0020073038909745
DLPFC	ENSG00000214290.7	COLCA2	3.0	0.651	-0.192431553954623	0.0170401124373412
DLPFC	ENSG00000084628.9	NKAIN1	3.0	0.656	0.681103383864406	3.15203184845997e-10
DLPFC	ENSG00000173821.19	RNF213	3.0	0.656	-0.27406946410418	0.0012585936568505
DLPFC	ENSG00000264343.5	NOTCH2NL	3.0	0.658	-1.15174609596587	2.11497486191092e-13
DLPFC	ENSG00000138759.17	FRAS1	3.0	0.658	-0.216573759984213	0.0290972579769017
DLPFC	ENSG00000112619.7	PRPH2	3.0	0.665	0.517624284044373	0.0015332271733948
DLPFC	ENSG00000185883.11	ATP6V0C	3.0	0.667	-0.259454816626077	0.0057396304894706
DLPFC	ENSG00000137491.14	SLCO2B1	3.0	0.667	0.230786903855677	0.0156747281695962
DLPFC	ENSG00000168016.13	TRANK1	3.0	0.668	-0.274116767513097	0.0074630896741301
DLPFC	ENSG00000178538.9	CA8	3.0	0.67	-0.197259044571571	0.0070250098160652
DLPFC	ENSG00000124721.17	DNAH8	3.0	0.675	0.503547656325716	6.08218935072379e-08
DLPFC	ENSG00000088992.17	TESC	3.0	0.675	0.341195961172823	0.0001177814183377
DLPFC	ENSG00000175197.11	DDIT3	3.0	0.678	0.499038250916243	8.33702038918296e-13
DLPFC	ENSG00000144476.5	ACKR3	3.0	0.682	-0.402326199496733	0.0277035544669096
DLPFC	ENSG00000220201.7	ZGLP1	3.0	0.686	-0.423932025013369	2.11760978785502e-06
DLPFC	ENSG00000109534.16	GAR1	3.0	0.686	0.216092426970758	0.0239377034408143
DLPFC	ENSG00000134755.14	DSC2	3.0	0.689	0.400879085733112	0.0220802193760358
DLPFC	ENSG00000139567.12	ACVRL1	3.0	0.692	0.27064293943931	0.0300517954584845
DLPFC	ENSG00000086062.12	B4GALT1	3.0	0.704	0.348542249227825	9.93059783258471e-05
DLPFC	ENSG00000166710.17	B2M	3.0	0.709	-0.190899526638017	0.045951944479677
DLPFC	ENSG00000154764.5	WNT7A	3.0	0.71	0.267985165582026	0.015474361831529
DLPFC	ENSG00000228672.3	PROB1	3.0	0.71	-0.194662254524145	0.0315765428120089
DLPFC	ENSG00000111145.7	ELK3	3.0	0.715	0.379341586329605	0.0027969126592131
DLPFC	ENSG00000157570.11	TSPAN18	3.0	0.718	-0.225871058327862	0.032668179365707
DLPFC	ENSG00000168386.18	FILIP1L	3.0	0.725	0.385417776535824	3.7369120700251e-06
DLPFC	ENSG00000105146.12	AURKC	3.0	0.726	0.467421218601036	2.87925756666074e-05
DLPFC	ENSG00000148344.10	PTGES	3.0	0.727	0.530776757437507	0.0005532763997113
DLPFC	ENSG00000160200.17	CBS	3.0	0.728	-0.523320168872126	2.35556404604154e-07
DLPFC	ENSG00000068137.14	PLEKHH3	3.0	0.731	-0.332924328431466	0.0100101913618249
DLPFC	ENSG00000131459.12	GFPT2	3.0	0.74	-0.377298917820271	6.7581223902824e-05
DLPFC	ENSG00000184979.9	USP18	3.0	0.742	-0.73205112207302	3.64908103733796e-12
DLPFC	ENSG00000198826.10	ARHGAP11A	3.0	0.742	0.222911840546556	0.0237360701660055
DLPFC	ENSG00000092758.15	COL9A3	3.0	0.746	-0.343655714635172	0.0237268397870216
DLPFC	ENSG00000242110.7	AMACR	4.0	0.747	0.591349653711153	0.0002254046536752
DLPFC	ENSG00000101773.17	RBBP8	4.0	0.749	-0.29409245524215	3.20246958658288e-05
DLPFC	ENSG00000131941.7	RHPN2	4.0	0.759	0.335091107521818	0.002922534543745
DLPFC	ENSG00000185436.11	IFNLR1	4.0	0.763	-0.355516136705434	0.0100123741431205
DLPFC	ENSG00000275395.4	FCGBP	4.0	0.767	1.03491085377455	5.79721486084299e-31
DLPFC	ENSG00000175344.17	CHRNA7	4.0	0.768	-0.56562578337089	0.0016562444425699
DLPFC	ENSG00000131187.9	F12	4.0	0.775	-0.792648976460737	1.17741937222249e-06
DLPFC	ENSG00000123836.14	PFKFB2	4.0	0.775	-0.339439102419926	0.0004650284286737
DLPFC	ENSG00000139044.10	B4GALNT3	4.0	0.775	0.256885759965209	0.0059381690862277
DLPFC	ENSG00000115956.9	PLEK	4.0	0.778	0.70064556177221	2.23427056934123e-29
DLPFC	ENSG00000169100.13_PAR_Y	SLC25A6	4.0	0.779	-0.662963165016872	2.42693387608739e-09
DLPFC	ENSG00000162614.18	NEXN	4.0	0.779	0.176042411994611	0.0259797498842366
DLPFC	ENSG00000134207.14	SYT6	4.0	0.78	0.701286523742592	0.0006337550404693
DLPFC	ENSG00000177409.11	SAMD9L	4.0	0.783	-0.352747450533994	8.04594477510356e-06
DLPFC	ENSG00000166435.15	XRRA1	4.0	0.783	0.463887335709273	0.001228603157468
DLPFC	ENSG00000102265.11	TIMP1	4.0	0.784	0.411741271070648	1.08169818556395e-05
DLPFC	ENSG00000170160.17	CCDC144A	4.0	0.785	0.761124621315997	0.0001367129805803
DLPFC	ENSG00000134531.9	EMP1	4.0	0.787	0.236024778430496	0.0104297116635895
DLPFC	ENSG00000103966.10	EHD4	4.0	0.787	0.28897910245265	0.0228657035577538
DLPFC	ENSG00000204267.13	TAP2	4.0	0.787	-0.220977923831318	0.0236088332028326
DLPFC	ENSG00000099875.14	MKNK2	4.0	0.791	0.338354538591972	0.0028137345614663
DLPFC	ENSG00000167553.14	TUBA1C	4.0	0.792	-1.36832737848217	2.42028619368284e-13
DLPFC	ENSG00000211445.11	GPX3	4.0	0.801	-0.321719526002682	0.0020065866643787
DLPFC	ENSG00000164342.12	TLR3	4.0	0.801	0.502015722698718	0.0176716475709745
DLPFC	ENSG00000204267.13	TAP2	4.0	0.806	-0.220977923831318	0.0236088332028326
DLPFC	ENSG00000103226.17	NOMO3	4.0	0.81	1.42083532209511	8.15513780929368e-05
DLPFC	ENSG00000112280.15	COL9A1	4.0	0.814	0.262733877175581	0.0108887038534512
DLPFC	ENSG00000167123.18	CERCAM	4.0	0.819	0.550613952619129	0.0058090251934841
DLPFC	ENSG00000155380.11	SLC16A1	4.0	0.821	-0.356603111157347	0.007258581246923
DLPFC	ENSG00000064545.14	TMEM161A	4.0	0.821	-0.234863767109398	0.0331426684874184
DLPFC	ENSG00000101204.16	CHRNA4	4.0	0.822	0.36331702688714	0.0022942605704505
DLPFC	ENSG00000205560.12	CPT1B	4.0	0.827	0.295925255439606	0.0106545063204917
DLPFC	ENSG00000169515.5	CCDC8	4.0	0.83	0.303923648999342	0.0154599749808217
DLPFC	ENSG00000196187.11	TMEM63A	4.0	0.834	0.495112277105468	1.93996621612773e-05
DLPFC	ENSG00000257335.8	MGAM	4.0	0.84	-0.622428018125382	6.3585135523514e-07
DLPFC	ENSG00000152128.13	TMEM163	4.0	0.851	0.328719680643115	0.0340901017337643
DLPFC	ENSG00000204740.10	MALRD1	4.0	0.854	-0.76447451854417	0.0
DLPFC	ENSG00000180071.19	ANKRD18A	4.0	0.856	0.546242301550674	0.0018411250928107
DLPFC	ENSG00000135077.8	HAVCR2	4.0	0.857	0.407158607357947	0.0190609699358184
DLPFC	ENSG00000004838.13	ZMYND10	4.0	0.859	0.389064092288159	5.16776976922771e-06
DLPFC	ENSG00000177675.8	CD163L1	4.0	0.862	0.397938418823625	1.20254934735816e-05
DLPFC	ENSG00000121957.12	GPSM2	4.0	0.864	0.389159231956468	2.72146707487337e-05
DLPFC	ENSG00000172508.10	CARNS1	4.0	0.865	0.269553913430895	0.0020759187053558
DLPFC	ENSG00000110719.9	TCIRG1	4.0	0.866	-0.351708166112784	1.47863936140746e-05
DLPFC	ENSG00000160867.14	FGFR4	4.0	0.868	-1.21357925114618	8.35784774722015e-11
DLPFC	ENSG00000064547.13	LPAR2	4.0	0.869	-0.37241173035878	0.0002199937526212
DLPFC	ENSG00000146411.5	SLC2A12	4.0	0.869	-0.24144568516603	0.0272802517317998
DLPFC	ENSG00000204970.9	PCDHA1	4.0	0.876	-0.509298744682847	2.68149199545986e-05
DLPFC	ENSG00000118197.13	DDX59	4.0	0.876	-0.348434489597887	0.0050134107866011
DLPFC	ENSG00000170412.16	GPRC5C	4.0	0.878	-0.47343441749248	0.0001128720768994
DLPFC	ENSG00000137700.16	SLC37A4	4.0	0.878	-0.180247958434366	0.0251103007082899
DLPFC	ENSG00000155026.16	RSPH10B	4.0	0.882	-0.197185816323102	0.0129602783532385
DLPFC	ENSG00000240720.7	LRRD1	4.0	0.883	0.295571915453646	0.039617455837854
DLPFC	ENSG00000228716.6	DHFR	4.0	0.884	0.410729003105401	0.000383966868329
DLPFC	ENSG00000116830.11	TTF2	4.0	0.884	-0.396376205641215	0.0016461089885514
DLPFC	ENSG00000173207.12	CKS1B	4.0	0.884	0.220434436452119	0.0110252567373084
DLPFC	ENSG00000066056.13	TIE1	4.0	0.885	0.347400208205175	2.10580615456292e-08
DLPFC	ENSG00000138642.14	HERC6	4.0	0.887	-0.360915559440593	0.0466270126763205
DLPFC	ENSG00000117115.12	PADI2	4.0	0.891	0.348465388191725	0.0063482354415539
DLPFC	ENSG00000071967.11	CYBRD1	4.0	0.891	-0.387724203213238	0.0253670814583105
DLPFC	ENSG00000042832.11	TG	4.0	0.896	0.51024830139174	0.0238306134185442
DLPFC	ENSG00000140545.14	MFGE8	4.0	0.897	0.405542459160442	1.01668277216782e-06
DLPFC	ENSG00000100926.14	TM9SF1	4.0	0.897	-0.217454193506073	0.0428867335215086
DLPFC	ENSG00000254245.2	PCDHGA3	4.0	0.898	0.376621455733472	0.000768090160431
