""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000173950.15	5409	ENSG00000173950.15	ENSG00000173950	protein_coding	XXYLT1	152002	InGen	0.759936295889215	12	ENST00000310380.10|ENST00000437101.5|ENST00000460582.1|ENST00000473200.1|ENST00000429994.5|ENST00000356740.5|ENST00000418940.5|ENST00000491138.1|ENST00000496644.1|ENST00000476897.5|ENST00000494175.1|ENST00000455281.1	-0.195318907510715	3.00233652447602	-5.54260332551282	8.38821520330344e-08	6.65524563683373e-06	7.35960840559558	0.0453984183734273
ENSG00000259977.1	710	ENSG00000259977.1	ENSG00000259977	lincRNA	""		InGen	2.028673551895	1	ENST00000567273.1	0.361708986853774	1.46008046295908	5.5339456407798	8.76054129961949e-08	6.92609014267443e-06	7.53022389845771	0.0169165414632454
ENSG00000244383.1	821	ENSG00000244383.1	ENSG00000244383	antisense	FAM3D-AS1	105377108	InGen	0.178306807576534	1	ENST00000464125.1	-0.808727160623493	-1.9577304395924	-5.53204176584014	8.84455305415895e-08	6.96788838147016e-06	7.30544546751407	0.0149888226143923
ENSG00000258701.1	2518	ENSG00000258701.1	ENSG00000258701	lincRNA	LINC00638	196872	InGen	0.193417973748096	1	ENST00000555578.1	0.513584042866922	-0.230890765255226	5.52927346577152	8.96811163292004e-08	7.02396852795233e-06	7.57314820380102	0.0942306373723487
ENSG00000279672.1	1139	ENSG00000279672.1	ENSG00000279672	TEC	""		InGen	1.84470078128746	2	ENST00000623846.1|ENST00000623692.1	0.584904340126147	1.95941904109066	5.5290418763679	8.97852417535696e-08	7.02396852795233e-06	7.45812972531302	0.0294283399360212
ENSG00000196839.12	2852	ENSG00000196839.12	ENSG00000196839	protein_coding	ADA	100	InGen	0.757435599980649	9	ENST00000464097.5|ENST00000372874.8|ENST00000536532.5|ENST00000492931.5|ENST00000537820.1|ENST00000539235.5|ENST00000545776.5|ENST00000536076.1|ENST00000535573.1	0.432342763907338	2.11700573865716	5.52823376068477	9.01495041999732e-08	7.02789201034913e-06	7.42674781199394	0.225542190445967
ENSG00000141446.10	5288	ENSG00000141446.10	ENSG00000141446	protein_coding	ESCO1	114799	InGen	3.11917535710163	4	ENST00000269214.9|ENST00000383276.1|ENST00000622333.1|ENST00000580101.1	-0.123797961096163	5.06573109349291	-5.52651627009185	9.09284622043318e-08	7.06400490749903e-06	6.94575114448869	0.168451905736453
ENSG00000228944.1	527	ENSG00000228944.1	ENSG00000228944	antisense	""		InGen	0.509177967261534	1	ENST00000439839.1	-0.81953402799452	-1.22677635396191	-5.51486156943251	9.63904022415438e-08	7.46241819983495e-06	7.41214024293874	0.0772792788899402
ENSG00000029725.16	6531	ENSG00000029725.16	ENSG00000029725	protein_coding	RABEP1	9135	InGen	14.3519108665087	7	ENST00000575991.1|ENST00000537505.5|ENST00000575475.2|ENST00000341923.10|ENST00000570487.1|ENST00000574568.1|ENST00000572250.1	-0.107817071268122	7.57907449084709	-5.50858503755505	9.94630053211066e-08	7.65472834500369e-06	6.77749596045608	0.066984670145724
ENSG00000075234.16	3578	ENSG00000075234.16	ENSG00000075234	protein_coding	TTC38	55020	InGen	1.33204985392642	7	ENST00000417709.5|ENST00000381031.7|ENST00000475467.1|ENST00000421359.5|ENST00000629918.1|ENST00000422713.1|ENST00000451998.1	-0.301819145674369	3.17389121306648	-5.50839264279011	9.9558681880579e-08	7.65472834500369e-06	7.1612023759751	0.0419949861192947
ENSG00000178623.11	5089	ENSG00000178623.11	ENSG00000178623	protein_coding	GPR35	2859	InGen	0.246066561706434	5	ENST00000319838.9|ENST00000403859.1|ENST00000430267.2|ENST00000407714.1|ENST00000438013.3	-0.370679330911989	1.09670624268511	-5.50532372436752	1.0109701289041e-07	7.74638550140423e-06	7.42820780463445	0.0186518918254543
ENSG00000135324.5	2153	ENSG00000135324.5	ENSG00000135324	protein_coding	MRAP2	112609	InGen	2.61867128684764	1	ENST00000257776.4	-0.543608374147635	3.17127450764439	-5.50163613204956	1.02976115051173e-07	7.86343890155274e-06	7.12105704455739	0.249640304889139
ENSG00000240356.6	2128	ENSG00000240356.6	ENSG00000240356	transcribed_processed_pseudogene	RPL23AP7		InGen	1.41492001907951	3	ENST00000416673.6|ENST00000391616.3|ENST00000449021.1	0.454203697925416	2.49557718921831	5.50088885152071	1.03361035834234e-07	7.86598576787465e-06	7.23867302675238	0.0510288026150665
ENSG00000110900.14	7113	ENSG00000110900.14	ENSG00000110900	protein_coding	TSPAN11	441631	InGen	0.495686603806443	4	ENST00000545802.1|ENST00000546076.5|ENST00000535215.5|ENST00000261177.9	0.503611107869671	2.59341930691375	5.49561126068076	1.06119694650838e-07	8.04854931565375e-06	7.20185849001357	0.0694245440880082
ENSG00000270681.1	1113	ENSG00000270681.1	ENSG00000270681	antisense	""		InGen	0.600231441588063	1	ENST00000603472.1	0.528092019257239	0.22030985707966	5.49252375981882	1.0776668943972e-07	8.14585104569018e-06	7.40922317247397	0.0255807029019885
ENSG00000196436.8	1702	ENSG00000196436.8	ENSG00000196436	protein_coding	NPIPB15	440348	InGen	0.420059245171335	2	ENST00000429990.1|ENST00000613038.1	-1.23170036545834	0.0262541638062643	-5.48954915589397	1.09377001962341e-07	8.23973414782971e-06	7.39521780819779	0.0907671007524813
ENSG00000175643.8	2701	ENSG00000175643.8	ENSG00000175643	protein_coding	RMI2	116028	InGen	0.261503738722655	5	ENST00000573910.1|ENST00000572173.1|ENST00000572992.1|ENST00000312499.5|ENST00000576027.1	-0.69941303191596	0.338229070457185	-5.4745210219965	1.17877704728144e-07	8.85032136103183e-06	7.32191446722861	0.104550829845456
ENSG00000176593.7	8787	ENSG00000176593.7	ENSG00000176593	processed_transcript	""	100128398	InGen	1.06139030706626	6	ENST00000550135.5|ENST00000546949.5|ENST00000313957.7|ENST00000546956.1|ENST00000553254.5|ENST00000547364.1	-0.22353797899039	4.20206069358482	-5.46162377996846	1.25683451208778e-07	9.40482119513446e-06	6.75075578625837	0.110166994314617
ENSG00000254685.6	4180	ENSG00000254685.6	ENSG00000254685	protein_coding	FPGT	8790	InGen	1.51346835490461	8	ENST00000370898.7|ENST00000467578.6|ENST00000524915.5|ENST00000370894.9|ENST00000482102.2|ENST00000529485.5|ENST00000534056.5|ENST00000472069.1	-0.219113106720373	3.67832341107485	-5.4603495481471	1.26481431918134e-07	9.43298519245446e-06	6.83261951121824	0.0251235970181925
ENSG00000125651.13	3134	ENSG00000125651.13	ENSG00000125651	protein_coding	GTF2F1	2962	InGen	8.10626390015355	6	ENST00000394456.9|ENST00000593678.5|ENST00000594213.5|ENST00000594965.1|ENST00000595047.5|ENST00000598607.1	0.111809046555991	5.65516023898855	5.45209943729493	1.31768718098737e-07	9.79466212206358e-06	6.54010966284688	0.0877555217384305
ENSG00000131828.13	4493	ENSG00000131828.13	ENSG00000131828	protein_coding	PDHA1	5160	InGen	8.05556543991844	13	ENST00000379806.9|ENST00000540249.5|ENST00000545074.5|ENST00000423505.5|ENST00000417819.5|ENST00000422285.6|ENST00000492364.1|ENST00000355808.9|ENST00000379805.3|ENST00000479146.1|ENST00000481733.1|ENST00000379804.1|ENST00000478795.1	-0.112708764999584	6.16592470288976	-5.44558343012393	1.36096219344629e-07	1.00828371245587e-05	6.48972925800046	0.0811568470905344
ENSG00000105976.14	7039	ENSG00000105976.14	ENSG00000105976	protein_coding	MET	4233	InGen	0.628214959256201	7	ENST00000456159.1|ENST00000397752.7|ENST00000318493.10|ENST00000436117.2|ENST00000495962.1|ENST00000422097.1|ENST00000454623.1	-0.919423641117798	2.89609770180654	-5.44490818388142	1.36552508489867e-07	1.00832535476973e-05	6.89939023741503	0.0808493016166835
ENSG00000146166.16	5823	ENSG00000146166.16	ENSG00000146166	protein_coding	LGSN	51557	InGen	0.0551300508186882	4	ENST00000370658.9|ENST00000485906.6|ENST00000370657.8|ENST00000622415.1	-1.2779330075153	-1.22352408980218	-5.44224458780247	1.38366972223425e-07	1.01836270938385e-05	7.09288149345201	0.0814397497286564
ENSG00000140284.10	2802	ENSG00000140284.10	ENSG00000140284	protein_coding	SLC27A2	11001	InGen	0.0757745740544041	4	ENST00000267842.9|ENST00000380902.8|ENST00000544960.1|ENST00000559938.1	-0.792864127760428	-1.58837909143233	-5.43719877175085	1.41868805738758e-07	1.0407123474095e-05	6.98279782690044	0.0496912358785842
ENSG00000168491.9	3388	ENSG00000168491.9	ENSG00000168491	protein_coding	CCDC110	256309	InGen	0.962343492935291	9	ENST00000393540.7|ENST00000307588.7|ENST00000508538.1|ENST00000510617.5|ENST00000510481.5|ENST00000506876.5|ENST00000507501.5|ENST00000506962.3|ENST00000504020.2	-0.478269040262254	2.6139552334525	-5.4295944350299	1.4730984502403e-07	1.07493634011682e-05	6.87027865881937	0.01533372057795
ENSG00000225972.1	372	ENSG00000225972.1	ENSG00000225972	unprocessed_pseudogene	MTND1P23		InGen	35.1456865631631	1	ENST00000416931.1	-4.57418333303007	0.992784410997199	-5.42934041503896	1.47495064099341e-07	1.07493634011682e-05	7.09711288468336	0.02665403709701
ENSG00000164946.19	10762	ENSG00000164946.19	ENSG00000164946	protein_coding	FREM1	158326	InGen	0.245071747499432	9	ENST00000422223.6|ENST00000380894.5|ENST00000380875.7|ENST00000427623.5|ENST00000380880.3|ENST00000486223.1|ENST00000485068.5|ENST00000466679.1|ENST00000497634.2	-0.490636876317178	2.18406815095985	-5.41163675861007	1.60977769862395e-07	1.16594820135886e-05	6.85896299890807	0.0594964687705587
ENSG00000144026.11	6813	ENSG00000144026.11	ENSG00000144026	protein_coding	ZNF514	84874	InGen	1.35496883077294	4	ENST00000496060.1|ENST00000295208.6|ENST00000411425.1|ENST00000447814.1	0.195186025406129	4.20270488026109	5.41157694626662	1.61025294636581e-07	1.16594820135886e-05	6.50929004455616	0.0448744700858503
ENSG00000128699.13	3958	ENSG00000128699.13	ENSG00000128699	protein_coding	ORMDL1	94101	InGen	3.70689572782147	7	ENST00000392350.7|ENST00000325795.7|ENST00000496543.1|ENST00000392349.8|ENST00000409519.5|ENST00000442547.5|ENST00000458355.1	-0.127667955281006	4.88851624730097	-5.40827576507857	1.63669582845998e-07	1.18127201503108e-05	6.39789818011109	0.0176533067090862
ENSG00000124249.6	2599	ENSG00000124249.6	ENSG00000124249	protein_coding	KCNK15	60598	InGen	0.0651763728549527	1	ENST00000372861.4	-0.808273688033619	-1.69356909938606	-5.40637557794335	1.65210774396501e-07	1.18856137181585e-05	6.81768747827252	0.0235963337460777
ENSG00000157326.18	2305	ENSG00000157326.18	ENSG00000157326	protein_coding	DHRS4	10901	InGen	0.979028715810565	8	ENST00000313250.9|ENST00000558263.5|ENST00000543741.6|ENST00000397075.7|ENST00000397074.7|ENST00000559632.5|ENST00000558581.5|ENST00000559975.1	0.380586583709515	2.16785200009959	5.40478920552826	1.66508250808407e-07	1.19221164675815e-05	6.83632650232127	0.0448634899472193
ENSG00000168038.10	6579	ENSG00000168038.10	ENSG00000168038	protein_coding	ULK4	54986	InGen	1.37418983693553	12	ENST00000489118.1|ENST00000301831.8|ENST00000460406.1|ENST00000420927.5|ENST00000481226.1|ENST00000484323.1|ENST00000459802.5|ENST00000497684.1|ENST00000453224.5|ENST00000431379.5|ENST00000414606.1|ENST00000460978.1	-0.287593764453361	4.13584691520179	-5.40445375887345	1.6678387656892e-07	1.19221164675815e-05	6.48695634459651	0.0542900687514301
ENSG00000203875.10	2794	ENSG00000203875.10	ENSG00000203875	processed_transcript	SNHG5		InGen	4.19430749181283	22	ENST00000623163.3|ENST00000623901.3|ENST00000589187.5|ENST00000622963.3|ENST00000623650.3|ENST00000624128.1|ENST00000587692.5|ENST00000369605.8|ENST00000427501.5|ENST00000435947.5|ENST00000624295.3|ENST00000625175.3|ENST00000623910.3|ENST00000428833.5|ENST00000453754.5|ENST00000420199.5|ENST00000414002.5|ENST00000623267.3|ENST00000623001.3|ENST00000431043.1|ENST00000433843.1|ENST00000425170.1	0.257526876180807	4.52941898434836	5.39986848556792	1.70596266625065e-07	1.21557989473542e-05	6.40345499662286	0.0381168232120036
ENSG00000141753.6	2200	ENSG00000141753.6	ENSG00000141753	protein_coding	IGFBP4	3487	InGen	1.61584600302194	1	ENST00000269593.4	-0.420906739620453	2.40425079682827	-5.39789451690078	1.72263503337518e-07	1.22183997365804e-05	6.76459586166804	0.086678024881179
ENSG00000246089.3	2934	ENSG00000246089.3	ENSG00000246089	antisense	""	100287015	InGen	0.480540069802461	3	ENST00000500118.2|ENST00000606853.1|ENST00000523225.1	-0.315616034999286	1.51529455073546	-5.39753717203278	1.72567011565184e-07	1.22183997365804e-05	6.88246353863906	0.0185619247422145
ENSG00000171428.13	3168	ENSG00000171428.13	ENSG00000171428	protein_coding	NAT1	9	InGen	0.0864018496217244	10	ENST00000517441.5|ENST00000307719.8|ENST00000541942.1|ENST00000518029.5|ENST00000517574.5|ENST00000517837.5|ENST00000519006.5|ENST00000517492.5|ENST00000545197.2|ENST00000520546.1	-0.524601955744891	-0.930747515336279	-5.39273929958512	1.76692802153704e-07	1.24710560106845e-05	6.88855641489453	0.0174011956935678
ENSG00000121101.15	5325	ENSG00000121101.15	ENSG00000121101	protein_coding	TEX14	56155	InGen	0.128307026863771	6	ENST00000389934.7|ENST00000584699.5|ENST00000240361.12|ENST00000349033.9|ENST00000582740.1|ENST00000581147.1	0.468274605079569	0.341423334887465	5.37918567566718	1.88873313819089e-07	1.32888412685166e-05	6.88004609297126	0.0468394913183308
ENSG00000183018.8	4111	ENSG00000183018.8	ENSG00000183018	protein_coding	SPNS2	124976	InGen	6.1574502676453	8	ENST00000329078.7|ENST00000571386.1|ENST00000576635.6|ENST00000571668.5|ENST00000573106.1|ENST00000573990.1|ENST00000570641.1|ENST00000570979.1	0.15764841426121	5.73510693470978	5.37582744840442	1.92015401898043e-07	1.34675630158835e-05	6.16800483334593	0.0197138767518802
ENSG00000279495.1	2501	ENSG00000279495.1	ENSG00000279495	TEC	""		InGen	1.2510074418638	1	ENST00000624831.1	0.229556770638372	2.52082495211337	5.36601211280996	2.01493409537946e-07	1.40782492595262e-05	6.58891076341955	0.0284068587627405
ENSG00000133433.10	1099	ENSG00000133433.10	ENSG00000133433	protein_coding	GSTT2B	653689	InGen	1.36846868522616	2	ENST00000290765.8|ENST00000404172.3	-1.08662682476773	1.19614533396247	-5.36551961935933	2.01980781814066e-07	1.40782492595262e-05	6.7608644758865	0.0366807540406397
ENSG00000200564.1	82	ENSG00000200564.1	ENSG00000200564	snoRNA	SNORD115-39	100033813	InGen	4.15134942588182	1	ENST00000363694.1	0.712738591129943	-0.80410535345253	5.36093604823456	2.06572048096748e-07	1.43535497022256e-05	6.76112295815057	0.0268629395432967
ENSG00000255790.5	1224	ENSG00000255790.5	ENSG00000255790	sense_intronic	""		InGen	1.50419907291876	4	ENST00000538349.5|ENST00000542062.5|ENST00000539178.5|ENST00000540635.1	0.347967827981642	1.69416137830484	5.3582005502148	2.09360352534764e-07	1.45022555034452e-05	6.66513590618584	0.0334769071070073
ENSG00000188312.13	9794	ENSG00000188312.13	ENSG00000188312	protein_coding	CENPP	401541	InGen	0.392671119564419	4	ENST00000375587.7|ENST00000618653.1|ENST00000375579.7|ENST00000375576.1	-0.408892612898519	2.92088930812632	-5.35566448256052	2.1197806367086e-07	1.46382629523821e-05	6.47982199483847	0.0215680991506709
ENSG00000184647.10	3135	ENSG00000184647.10	ENSG00000184647	protein_coding	PRSS55	203074	InGen	0.0693326956003584	3	ENST00000328655.7|ENST00000522210.1|ENST00000518641.1	1.10901975262332	-1.87021982944152	5.34956772047967	2.18402059512176e-07	1.50354697831552e-05	6.55548278659883	0.0194470489257418
ENSG00000226686.7	2187	ENSG00000226686.7	ENSG00000226686	lincRNA	LINC01535	101927667	InGen	1.13312383226904	6	ENST00000438770.6|ENST00000591116.5|ENST00000592712.5|ENST00000592100.1|ENST00000588904.1|ENST00000587477.2	0.469432762081292	2.22051379439395	5.34606196466808	2.22181325791513e-07	1.52487269425132e-05	6.55156082854786	0.0662752060423031
ENSG00000237298.9	20654	ENSG00000237298.9	ENSG00000237298	antisense	TTN-AS1	100506866	InGen	0.70367918325232	71	ENST00000585625.5|ENST00000419746.5|ENST00000587568.5|ENST00000442329.6|ENST00000431259.6|ENST00000630096.2|ENST00000589434.5|ENST00000592161.1|ENST00000456053.5|ENST00000585487.5|ENST00000588804.5|ENST00000590040.5|ENST00000586707.5|ENST00000592600.5|ENST00000591332.5|ENST00000592750.5|ENST00000592630.5|ENST00000585451.5|ENST00000587576.1|ENST00000604571.1|ENST00000592182.5|ENST00000614124.1|ENST00000587944.5|ENST00000589842.5|ENST00000588257.5|ENST00000591867.5|ENST00000591466.5|ENST00000620591.4|ENST00000588244.5|ENST00000589391.5|ENST00000585358.5|ENST00000588716.5|ENST00000592836.5|ENST00000450692.6|ENST00000586831.5|ENST00000592689.5|ENST00000586452.5|ENST00000626954.2|ENST00000590807.5|ENST00000626117.2|ENST00000626138.2|ENST00000628296.2|ENST00000628826.2|ENST00000625480.2|ENST00000589355.1|ENST00000415561.1|ENST00000625536.2|ENST00000627564.2|ENST00000438095.1|ENST00000590932.5|ENST00000590743.1|ENST00000589907.5|ENST00000629117.2|ENST00000626517.2|ENST00000610290.4|ENST00000589234.5|ENST00000589830.1|ENST00000589487.5|ENST00000627527.1|ENST00000604956.1|ENST00000418062.1|ENST00000431752.1|ENST00000582847.5|ENST00000627661.2|ENST00000590773.5|ENST00000631319.1|ENST00000578746.1|ENST00000610005.1|ENST00000584485.1|ENST00000629094.2|ENST00000582038.2	-0.236404280377223	4.78266022847057	-5.34413173034856	2.24289228861851e-07	1.53463217325843e-05	6.10291408027413	0.168089211060305
ENSG00000250634.5	2742	ENSG00000250634.5	ENSG00000250634	lincRNA	LINC01182	101929071	InGen	0.142509659798854	2	ENST00000510907.5|ENST00000503532.1	-0.532297089661518	-0.460966687088458	-5.33955819528783	2.29361684825362e-07	1.56455437081788e-05	6.68871663290842	0.0366173948399937
ENSG00000187634.11	4166	ENSG00000187634.11	ENSG00000187634	protein_coding	SAMD11	148398	InGen	0.419115381377814	17	ENST00000420190.6|ENST00000437963.5|ENST00000342066.7|ENST00000616016.4|ENST00000616125.4|ENST00000617307.4|ENST00000618181.4|ENST00000618323.4|ENST00000618779.4|ENST00000620200.4|ENST00000622503.4|ENST00000341065.8|ENST00000455979.1|ENST00000478729.1|ENST00000474461.1|ENST00000466827.1|ENST00000464948.1	0.533376744079957	1.67448058277458	5.33694634445636	2.32308333610901e-07	1.57983788942562e-05	6.58025328216082	0.0337293134281421
ENSG00000165197.4	2153	ENSG00000165197.4	ENSG00000165197	protein_coding	VEGFD	2277	InGen	0.261257896557119	2	ENST00000297904.3|ENST00000488351.1	-0.376638314448966	0.186582553743676	-5.33557284310855	2.33872635546326e-07	1.58565646900409e-05	6.68335557161571	0.0355912655995631
ENSG00000174695.9	4908	ENSG00000174695.9	ENSG00000174695	protein_coding	TMEM167A	153339	InGen	11.1038498594167	6	ENST00000502346.1|ENST00000511450.5|ENST00000511118.1|ENST00000504622.5|ENST00000509770.1|ENST00000503892.1	-0.104443333997046	6.72812701299646	-5.33329064493717	2.36494548767446e-07	1.59858883206128e-05	5.94092620344454	0.132401102755345
ENSG00000065060.16	9908	ENSG00000065060.16	ENSG00000065060	protein_coding	UHRF1BP1	54887	InGen	1.74282688602373	2	ENST00000452449.6|ENST00000192788.5	-0.12583418159461	5.08136731397424	-5.33058162383946	2.3964394128187e-07	1.61499805489174e-05	6.00374626807044	0.022917242157547
ENSG00000272894.5	1730	ENSG00000272894.5	ENSG00000272894	lincRNA	""		InGen	0.424351198500823	3	ENST00000609497.5|ENST00000609307.1|ENST00000608807.1	0.391872635168375	0.507869733674734	5.32833235704123	2.42289803708946e-07	1.62792554600119e-05	6.64027502579424	0.0475876041379318
ENSG00000171503.11	4493	ENSG00000171503.11	ENSG00000171503	protein_coding	ETFDH	2110	InGen	2.54134022623224	8	ENST00000512251.5|ENST00000511912.5|ENST00000507475.5|ENST00000510353.5|ENST00000436096.2|ENST00000307738.5|ENST00000506422.1|ENST00000514148.1	0.185210393216942	4.49885011351588	5.32127093193542	2.50782237521188e-07	1.67994065338295e-05	6.0344981286746	0.135340322466844
ENSG00000094963.13	4786	ENSG00000094963.13	ENSG00000094963	protein_coding	FMO2	2327	InGen	0.368468902106199	7	ENST00000209929.9|ENST00000462643.2|ENST00000489354.3|ENST00000529935.5|ENST00000493513.1|ENST00000483192.2|ENST00000488431.1	0.660749913066071	1.631366517262	5.31517633771485	2.58344076398048e-07	1.72542995979998e-05	6.4867796608037	0.0202510812670575
ENSG00000167123.18	6059	ENSG00000167123.18	ENSG00000167123	protein_coding	CERCAM	51148	InGen	22.492181627546	14	ENST00000420034.5|ENST00000372842.5|ENST00000447915.5|ENST00000420512.5|ENST00000372838.8|ENST00000493788.5|ENST00000411852.5|ENST00000612334.1|ENST00000483737.1|ENST00000463535.5|ENST00000483893.5|ENST00000487001.6|ENST00000613052.1|ENST00000472858.1	0.437993294684946	8.05478391213518	5.30884049684963	2.66440193542052e-07	1.77420621735413e-05	5.82723522735547	0.0426130034101223
ENSG00000157379.13	5002	ENSG00000157379.13	ENSG00000157379	protein_coding	DHRS1	115817	InGen	0.586493265342131	11	ENST00000559084.1|ENST00000561281.4|ENST00000559088.5|ENST00000288111.11|ENST00000561137.5|ENST00000396813.5|ENST00000558340.1|ENST00000561273.5|ENST00000559483.5|ENST00000560991.1|ENST00000558114.1	-0.238219397112879	2.57488759680819	-5.30798789770876	2.67548327514418e-07	1.77629859934943e-05	6.31766208249077	0.232716208222232
ENSG00000130558.19	6123	ENSG00000130558.19	ENSG00000130558	protein_coding	OLFM1	10439	InGen	6.36271376241072	12	ENST00000371799.8|ENST00000277415.15|ENST00000252854.8|ENST00000371801.4|ENST00000339720.10|ENST00000371796.7|ENST00000539529.5|ENST00000392991.8|ENST00000371793.7|ENST00000539877.5|ENST00000545657.1|ENST00000483042.1	-0.228690679813595	6.11067077016003	-5.29212341078977	2.89004063269273e-07	1.91307009218542e-05	5.76012308222692	0.122465557165779
ENSG00000177613.8	4105	ENSG00000177613.8	ENSG00000177613	protein_coding	CSTF2T	23283	InGen	5.27886288208527	1	ENST00000331173.5	0.154074406574118	5.46487942429028	5.29071085760338	2.90993586949959e-07	1.92055767386973e-05	5.78791596878171	0.0222016732115486
ENSG00000183196.8	8469	ENSG00000183196.8	ENSG00000183196	protein_coding	CHST6	4166	InGen	2.05226796335975	2	ENST00000332272.8|ENST00000390664.2	0.366939830128005	4.98422231313617	5.28129124192844	3.04605299199594e-07	2.00448204832109e-05	5.78793079185131	0.0861036474582115
ENSG00000179698.13	8967	ENSG00000179698.13	ENSG00000179698	protein_coding	WDR97	340390	InGen	0.208946801386502	6	ENST00000323662.8|ENST00000534167.5|ENST00000525150.5|ENST00000533108.1|ENST00000528691.5|ENST00000529209.1	0.339934297925106	1.80938405809093	5.2748944221691	3.14199719036142e-07	2.0615555758694e-05	6.27550164133738	0.0211538477809668
ENSG00000124523.15	6507	ENSG00000124523.15	ENSG00000124523	protein_coding	SIRT5	23408	InGen	2.41212219281416	7	ENST00000397350.6|ENST00000379250.10|ENST00000359782.8|ENST00000606427.5|ENST00000379262.8|ENST00000606117.1|ENST00000637463.1	-0.128373519843741	5.01402054643203	-5.27215532099067	3.18397259852562e-07	2.0829883894565e-05	5.73778393495568	0.0566870806872527
ENSG00000273253.2	1001	ENSG00000273253.2	ENSG00000273253	antisense	""		InGen	1.93401799658538	1	ENST00000608025.2	0.428443348174494	1.95484828970252	5.26416047330751	3.30963078745928e-07	2.15888277663597e-05	6.20662791522481	0.0619105445342485
ENSG00000260947.1	3528	ENSG00000260947.1	ENSG00000260947	lincRNA	""		InGen	0.969230028036888	1	ENST00000566968.1	-0.424199509219215	2.71268529403404	-5.25972355184254	3.38143362515242e-07	2.19710103023884e-05	6.06477075497668	0.0220309105610317
ENSG00000259429.5	1855	ENSG00000259429.5	ENSG00000259429	transcribed_unprocessed_pseudogene	UBE2Q2P2	100134869	InGen	0.703875678652133	4	ENST00000618775.4|ENST00000613592.4|ENST00000561287.1|ENST00000558542.2	0.306970903980316	1.2392518493679	5.25933090479103	3.38786026384374e-07	2.19710103023884e-05	6.26871079297902	0.102031871767527
ENSG00000204219.9	3515	ENSG00000204219.9	ENSG00000204219	protein_coding	TCEA3	6920	InGen	0.451878216620372	6	ENST00000450454.6|ENST00000476978.1|ENST00000374601.7|ENST00000461794.1|ENST00000374602.2|ENST00000492271.1	0.285011431613212	1.59860609479747	5.24978947656433	3.54772902389766e-07	2.29412974510654e-05	6.18762895241152	0.0184640919469868
ENSG00000255190.2	596	ENSG00000255190.2	ENSG00000255190	processed_pseudogene	TRIM51DP		InGen	0.241922502520476	1	ENST00000529746.2	1.27100775589186	-2.251974965558	5.24889518584476	3.5630833692805e-07	2.29741865430207e-05	5.98601556735403	0.037058736790623
ENSG00000162595.5	1973	ENSG00000162595.5	ENSG00000162595	protein_coding	DIRAS3	9077	InGen	2.7528051396862	1	ENST00000370981.1	-0.565861121351834	3.20352678390262	-5.24432292749803	3.64260035574434e-07	2.33640509919147e-05	5.88554242863332	0.0549586974527742
ENSG00000047188.15	10816	ENSG00000047188.15	ENSG00000047188	protein_coding	YTHDC2	64848	InGen	2.29071348096398	7	ENST00000161863.8|ENST00000503857.5|ENST00000515883.5|ENST00000514720.1|ENST00000506333.1|ENST00000512600.1|ENST00000507567.1	-0.113151390428384	5.61665082468167	-5.2442187121795	3.64443273271575e-07	2.33640509919147e-05	5.55545301962871	0.0289537945117247
ENSG00000254635.5	2943	ENSG00000254635.5	ENSG00000254635	antisense	WAC-AS1		InGen	3.20829959079152	2	ENST00000527986.5|ENST00000528337.1	0.165863895972753	4.20493141743401	5.23992018242234	3.7207973571859e-07	2.37854628770507e-05	5.70194673062408	0.0457007087561807
ENSG00000183323.12	7932	ENSG00000183323.12	ENSG00000183323	protein_coding	CCDC125	202243	InGen	0.549794563618328	7	ENST00000396496.6|ENST00000396499.5|ENST00000460090.5|ENST00000383374.6|ENST00000511257.1|ENST00000512045.5|ENST00000513172.1	-0.182599288502216	3.11718265697857	-5.23860927195176	3.74439382720879e-07	2.38681103960027e-05	5.89434814572338	0.0252033513546399
ENSG00000275401.1	720	ENSG00000275401.1	ENSG00000275401	lincRNA	""		InGen	0.269440032840385	1	ENST00000621084.1	-0.68340156471395	-1.5512775727179	-5.2350823399892	3.80860288367501e-07	2.42084320793593e-05	6.09872839902277	0.115472775939697
ENSG00000272462.2	4130	ENSG00000272462.2	ENSG00000272462	lincRNA	""		InGen	0.349794439629728	1	ENST00000606723.2	-0.38395165109566	1.48292288638723	-5.22670841495121	3.96536765013075e-07	2.5088003534318e-05	6.09408847323735	0.0525340174488956
ENSG00000176268.5	304	ENSG00000176268.5	ENSG00000176268	processed_pseudogene	CYCSP34		InGen	1.16766575784322	1	ENST00000458172.1	0.515713184789638	-0.605625609554145	5.22649687353707	3.96940790701197e-07	2.5088003534318e-05	6.17575467311549	0.0792635265479537
ENSG00000244738.1	3097	ENSG00000244738.1	ENSG00000244738	sense_intronic	""	101928583	InGen	0.130799168744291	1	ENST00000497988.1	0.748604029169132	-0.673898013818696	5.22432255699344	4.01116792582178e-07	2.5280527090799e-05	6.16654118959112	0.0922214028165284
