""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	meanExprs	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr1:120809884-120810346(+)	TRUE	TRUE	TRUE	ENSG00000273136.6	ENSG00000273136	NBPF26	+	ENST00000620612.5|ENST00000615145.4|ENST00000611287.4|ENST00000617913.4|ENST00000619748.4	5	InGen	28669	28670	ENSG00000273136.6	NBPF26	FALSE	15.8278869218361	1.00307797025712	0.287597978241555	5.88655801690536	1.61874788910072e-08	8.1669299750608e-06	9.17421149558998	0.0671226957031128
chr8:89588051-89596418(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	35.3589303692994	0.471211250892501	1.88065105289132	5.87429469732254	1.72445405946931e-08	8.66927854679684e-06	9.03458269918922	0.0715647493782586
chr1:149062266-149062861(-)	TRUE	TRUE	TRUE	ENSG00000269713.7	ENSG00000269713	NBPF9	-	ENST00000615421.4|ENST00000584027.8|ENST00000613595.4|ENST00000621645.4|ENST00000610300.4|ENST00000611593.1	6	InGen	30660	30659	ENSG00000269713.7	NBPF9	FALSE	20.3738228722941	1.16591889269119	0.634724347839909	5.86928340175309	1.76956751676552e-08	8.86452924905668e-06	9.1158639929594	0.0731269597163447
chr21:44122358-44124579(+)	TRUE	TRUE	TRUE	ENSG00000241945.7	ENSG00000241945	PWP2	+	ENST00000291576.11|ENST00000471490.1	2	InGen	537308	537309	ENSG00000241945.7	PWP2	FALSE	11.5402752232617	-1.76629395606393	-0.214411508488595	-5.86362280621529	1.82191549862799e-08	9.09451289149053e-06	8.90425491579295	0.122688490671233
chr8:22367409-22404695(+)	TRUE	TRUE	TRUE	ENSG00000104635.13	ENSG00000104635	SLC39A14	+	ENST00000359741.9|ENST00000240095.10|ENST00000381237.5	3	InGen	233629	233630	ENSG00000104635.13	SLC39A14	FALSE	7.00124471490224	1.13294745167556	-0.773873780490926	5.86212771371826	1.8359927877027e-08	9.11467914487185e-06	8.78742268136547	0.113012465410503
chr12:56042603-56043362(+)	TRUE	TRUE	TRUE	ENSG00000197728.9	ENSG00000197728	RPS26	+	ENST00000356464.9|ENST00000552361.1	2	InGen	341259	341260	ENSG00000197728.9	RPS26	FALSE	257.21898550594	-0.417662587578775	4.59606210483507	-5.86182460425567	1.83885970883898e-08	9.11467914487185e-06	8.57962894872027	0.072896497886204
chr5:17117487-17162468(-)	FALSE	FALSE	TRUE						0	AltStartEnd		153866	ENSG00000215196.4		FALSE	15.3622100580359	-0.676368549569372	0.594498170939543	-5.84960407152709	1.95816539961315e-08	9.67210466229898e-06	9.01995997493517	0.0647170974620054
chr6:10728728-10730614(+)	TRUE	TRUE	TRUE	ENSG00000111843.13	ENSG00000111843	TMEM14C	+	ENST00000541412.5|ENST00000229563.5|ENST00000466421.5|ENST00000467415.5	4	InGen	179071	179072	ENSG00000111843.13	TMEM14C	FALSE	70.5934163656771	-0.295749904287534	2.94055117105303	-5.84576680019419	1.99716578886616e-08	9.83037011602672e-06	8.71563317298889	0.0695401055536949
chr15:22573182-22573278(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388772	388773	ENSG00000276550.4	HERC2P2	FALSE	54.8668564569337	0.541288033781795	2.40037631141373	5.83734692668324	2.08542309582011e-08	1.02291451060459e-05	8.76426314245702	0.084141816266704
chr5:132703620-132706450(-)	TRUE	TRUE	TRUE	ENSG00000131437.15	ENSG00000131437	KIF3A	-	ENST00000378735.5|ENST00000618515.4|ENST00000403231.5	3	InGen	166673	166682	ENSG00000131437.15	KIF3A	FALSE	161.441862553576	0.455430741443354	4.02230140735929	5.82870422843568	2.17998066202537e-08	1.06559566851791e-05	8.46659178107912	0.0923353076316987
chr15:22758922-22764223(+)	TRUE	TRUE	TRUE	ENSG00000274253.4	ENSG00000274253	RP11-566K19.6	+	ENST00000619611.4|ENST00000619879.4|ENST00000618814.1	3	InGen	388846	388847	ENSG00000274253.4	RP11-566K19.6	FALSE	58.4683079517138	-0.32719042415893	2.74676877042939	-5.82631208167477	2.20688504690044e-08	1.07502697598427e-05	8.64954985196361	0.108039622563333
chr8:56309028-56312156(-)	TRUE	TRUE	TRUE	ENSG00000170786.12	ENSG00000170786	SDR16C5	-	ENST00000303749.7|ENST00000522671.1	2	InGen	239123	239128	ENSG00000170786.12	SDR16C5	FALSE	16.194556954527	0.527366352159007	0.674391034511967	5.82494718984279	2.22238113310982e-08	1.07885530292059e-05	8.89787638801829	0.0777422386307464
chr10:32462704-32472480(+)	FALSE	TRUE	TRUE						0	ExonSkip	276316	276322	ENSG00000216937.12	CCDC7	FALSE	17.7816477707817	-0.661583163584529	0.998521933244671	-5.81791739261849	2.30389349775572e-08	1.11459527004781e-05	8.86337969591395	0.065761051569027
chr17:18595182-18603603(-)	TRUE	TRUE	TRUE	ENSG00000154874.14	ENSG00000154874	CCDC144B	-	ENST00000618081.4|ENST00000285176.12|ENST00000621104.4|ENST00000613211.1	4	InGen	447717	447716	ENSG00000154874.14	CCDC144B	FALSE	55.0743943878912	0.758151384002059	2.3185200027834	5.81658094746	2.31971730294601e-08	1.11842042497601e-05	8.66851482296968	0.101458617071656
chr7:102541304-102541500(-)	TRUE	TRUE	TRUE	ENSG00000272949.1	ENSG00000272949	RP11-514P8.8	-	ENST00000481893.1|ENST00000464525.5|ENST00000489144.5|ENST00000379340.9|ENST00000486319.5|ENST00000503564.5|ENST00000511773.5|ENST00000508848.5|ENST00000513506.5|ENST00000504677.5|ENST00000506060.5|ENST00000502415.5	12	InGen	220177	220176	ENSG00000272949.1	RP11-514P8.8	FALSE	89.0695865992027	-0.660187391155425	3.09896503511718	-5.80046895939017	2.51905385008156e-08	1.21039680675382e-05	8.47929975964973	0.0456132128881177
chr16:54059-55458(+)	TRUE	TRUE	TRUE	ENSG00000161981.10	ENSG00000161981	SNRNP25	+	ENST00000293861.7|ENST00000383018.7|ENST00000397876.6|ENST00000493672.1|ENST00000417493.1	5	InGen	410457	410458	ENSG00000161981.10	SNRNP25	FALSE	81.0078871865119	0.277484999307937	3.12948193803319	5.79362646401699	2.60868847343314e-08	1.24921690131527e-05	8.42158700715177	0.0384677124372294
chr9:39953149-39960973(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	36.120875847655	0.898460829644793	1.87419779762237	5.79192292391177	2.63148465921979e-08	1.25587605361265e-05	8.61817363118927	0.0257970065728129
chr2:9406215-9406270(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	4.41019352067643	1.9500049223527	-1.91545164870423	5.78987883408092	2.65909507829425e-08	1.26478021996739e-05	7.84339334599225	0.0219874546404134
chr3:3782702-3788913(-)	TRUE	TRUE	TRUE	ENSG00000144455.13	ENSG00000144455	SUMF1	-	ENST00000470751.5|ENST00000448413.5|ENST00000469888.1	3	InGen	95080	95079	ENSG00000144455.13	SUMF1	FALSE	8.32509121578012	0.762190449140187	-0.374148581826678	5.78682593905018	2.70085994028133e-08	1.28033449773081e-05	8.56393852229972	0.0301505565274144
chrX:24055038-24055614(+)	TRUE	TRUE	TRUE	ENSG00000130741.10	ENSG00000130741	EIF2S3	+	ENST00000253039.8|ENST00000487075.1|ENST00000423068.1	3	InGen	553762	553763	ENSG00000130741.10	EIF2S3	FALSE	155.903126935022	-0.249935403836717	3.9113676871426	-5.7820134792924	2.76800175711293e-08	1.30777436862982e-05	8.26091454059433	0.0215845879212826
chr14:23965984-23966282(+)	TRUE	TRUE	TRUE	ENSG00000157326.18	ENSG00000157326	DHRS4	+	ENST00000313250.9|ENST00000558581.5	2	InGen	371172	371173	ENSG00000157326.18	DHRS4	FALSE	7.46587543137523	0.960048277741245	-0.454342535321383	5.78083229568025	2.78472899025611e-08	1.31129175179173e-05	8.53690007399433	0.303030538533273
chr8:144996608-144999602(-)	TRUE	TRUE	TRUE	ENSG00000196922.10	ENSG00000196922	ZNF252P	-	ENST00000527222.5|ENST00000534037.6|ENST00000529315.2	3	InGen	251711	251704	ENSG00000196922.10	ZNF252P	FALSE	25.1710827292067	-0.541268877223168	1.34760931890248	-5.77913855381159	2.80888731706716e-08	1.31827334130501e-05	8.64560382903552	0.0259007321152824
chr3:183635794-183643479(+)	TRUE	TRUE	TRUE	ENSG00000114796.15	ENSG00000114796	KLHL24	+	ENST00000242810.10|ENST00000437402.5	2	InGen	125152	125153	ENSG00000114796.15	KLHL24	FALSE	19.2827590971304	1.34809083870073	0.731611593157845	5.76650361068201	2.99568219056845e-08	1.40128490176438e-05	8.61975793933248	0.131408980189517
chr1:236249968-236252049(-)	TRUE	TRUE	TRUE	ENSG00000086619.13	ENSG00000086619	ERO1B	-	ENST00000354619.9|ENST00000366589.1	2	InGen	50600	50599	ENSG00000086619.13	ERO1B	FALSE	25.0855952895754	-0.469220917007189	1.34600167414765	-5.76045046586713	3.0894207687089e-08	1.44036341357238e-05	8.55586443578426	0.0944138293767038
chr20:58673712-58691033(+)	TRUE	TRUE	TRUE	ENSG00000254995.4	ENSG00000254995	STX16-NPEPL1	+	ENST00000530122.1	1	InGen	529970	530012	ENSG00000254995.4	STX16-NPEPL1	TRUE	9.67894038189538	0.839247947782139	-0.340309343718441	5.7586328385936	3.11812380711315e-08	1.4489634136041e-05	8.44420348503234	0.107423082975533
chr1:58534061-58534157(-)	TRUE	TRUE	TRUE	ENSG00000162600.11	ENSG00000162600	OMA1	-	ENST00000421528.6|ENST00000371226.7|ENST00000456980.5|ENST00000467063.1	4	InGen	18991	18990	ENSG00000162600.11	OMA1	FALSE	47.2244407498095	0.434601124421759	2.3738839309088	5.75673250949403	3.14841147771462e-08	1.45824096987158e-05	8.3714474999567	0.102993556586829
chr15:23309736-23310187(+)	TRUE	TRUE	TRUE	ENSG00000274471.1	ENSG00000274471	RP11-228M15.1	+	ENST00000619355.1	1	InGen	389074	389075	ENSG00000274471.1	RP11-228M15.1	FALSE	6.26415112368123	-2.00348421821338	-1.40590866690918	-5.75283877314467	3.21137108403463e-08	1.48254100508901e-05	7.80556987154424	0.0724932272182313
chr5:80450587-80451484(+)	TRUE	TRUE	TRUE	ENSG00000039319.16	ENSG00000039319	ZFYVE16	+	ENST00000338008.9|ENST00000510158.5|ENST00000505560.4|ENST00000512558.5|ENST00000511829.5	5	InGen	161130	161131	ENSG00000039319.16	ZFYVE16	FALSE	144.657482952593	0.28780322143402	3.98544027613224	5.75195786168211	3.22578469860491e-08	1.48434430369095e-05	8.10100020239938	0.069385239459412
chr2:97548276-97549418(-)	FALSE	FALSE	TRUE						0	AltStartEnd		69204	ENSG00000196912.12	ANKRD36B	FALSE	65.4059832327766	-0.946422303837574	2.31861918327586	-5.75042314311119	3.25104716551831e-08	1.49111178209127e-05	8.36868804511317	0.0924897960705299
chr8:7324890-7325136(-)	TRUE	TRUE	TRUE	ENSG00000215374.5	ENSG00000215374	FAM66B	-	ENST00000529456.1	1	InGen	230900	230899	ENSG00000215374.5	FAM66B	FALSE	25.0609050455673	0.988078340445516	1.17809329356652	5.73522458684125	3.51189520964717e-08	1.60553847471203e-05	8.4405911653765	0.0818501132311886
chr15:28633296-28633589(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5|ENST00000524476.5|ENST00000529353.1	3	InGen	390110	390111	ENSG00000206149.10	HERC2P9	FALSE	43.0429684922192	1.05392667944026	1.98064730281231	5.72823888091658	3.6385444250092e-08	1.65338225840635e-05	8.30368289246941	0.117001683681978
chr8:144994593-144996506(-)	TRUE	TRUE	TRUE	ENSG00000196922.10	ENSG00000196922	ZNF252P	-	ENST00000527222.5	1	InGen	251712	251711	ENSG00000196922.10	ZNF252P	FALSE	10.6172460224451	-0.777251223900962	0.0743412709254121	-5.7281624222547	3.63995499528815e-08	1.65338225840635e-05	8.38223658431127	0.133705055033758
chr12:904495-906316(+)	FALSE	TRUE	FALSE						0	AltStartEnd	325755		ENSG00000060237.16	WNK1	FALSE	17.9303791200006	-0.546585160387194	0.902554421876409	-5.72210461461784	3.75342875139398e-08	1.69946110895648e-05	8.39999928500809	0.146307299703955
chr17:16787123-16787934(+)	TRUE	TRUE	TRUE	ENSG00000266302.6	ENSG00000266302	RP11-219A15.1	+	ENST00000448331.7|ENST00000578986.5|ENST00000393005.6	3	InGen	446461	446462	ENSG00000266302.6	RP11-219A15.1	FALSE	18.1051765169234	0.805694769455763	0.753760336379697	5.70826676543391	4.02575600669953e-08	1.81694072857002e-05	8.3399684438253	0.232710915894218
chr11:113340734-113341836(+)	TRUE	TRUE	TRUE	ENSG00000149292.16	ENSG00000149292	TTC12	+	ENST00000529221.5|ENST00000464224.5|ENST00000494714.5|ENST00000393020.5|ENST00000314756.7|ENST00000483239.6	6	InGen	320114	320115	ENSG00000149292.16	TTC12	FALSE	7.22136345165895	-1.04797013579339	-0.472593785457614	-5.70695298697509	4.05259237446464e-08	1.82322775277427e-05	8.12457159122124	0.0677520061713744
chrX:154460778-154461098(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4	1	InGen	568017	568018	ENSG00000130827.6	PLXNA3	FALSE	15.1299355352353	0.662009173536498	0.0386117472013278	5.7054243198266	4.08403824347568e-08	1.83154205238995e-05	8.28216596635327	0.0533958440620676
chr19:32980257-32990513(-)	TRUE	TRUE	TRUE	ENSG00000131941.7	ENSG00000131941	RHPN2	-	ENST00000544458.6|ENST00000254260.7|ENST00000588388.5|ENST00000588683.1|ENST00000592247.1	5	InGen	501248	501247	ENSG00000131941.7	RHPN2	FALSE	12.2267608936912	0.613838793119112	0.202414124582614	5.70316966371785	4.1308537041926e-08	1.84667461827997e-05	8.29038989440081	0.0539297942396856
chr3:197614623-197615563(-)	TRUE	TRUE	TRUE	ENSG00000214135.8	ENSG00000214135	AC024560.3	-	ENST00000418868.5|ENST00000440535.5	2	InGen	129176	129160	ENSG00000214135.8	AC024560.3	FALSE	22.4560042500538	-0.565238823556673	1.2733063915322	-5.69709120421486	4.25969319420135e-08	1.89826441253012e-05	8.25458676150525	0.0597233280141173
chr1:120278037-120319190(+)	TRUE	TRUE	TRUE	ENSG00000274642.1	ENSG00000274642	CH17-472G23.1	+	ENST00000612320.1	1	InGen	28570	28571	ENSG00000274642.1	CH17-472G23.1	FALSE	7.10402150414899	2.90870454914149	-2.24742897785713	5.69104728788459	4.39168896795754e-08	1.95093186713047e-05	7.28815614603294	0.145618478022185
chr4:51848368-51863436(+)	TRUE	TRUE	TRUE	ENSG00000109184.14	ENSG00000109184	DCUN1D4	+	ENST00000507741.5	1	InGen	136281	136257	ENSG00000109184.14	DCUN1D4	FALSE	11.7084292622796	-2.0409903515468	-0.286850281076982	-5.68729650649879	4.47560388016012e-08	1.98197698349436e-05	8.06487269619498	0.110061242185547
chr11:113323452-113323993(+)	TRUE	TRUE	TRUE	ENSG00000149292.16	ENSG00000149292	TTC12	+	ENST00000529221.5|ENST00000429951.5|ENST00000442859.5|ENST00000531164.5|ENST00000529850.5|ENST00000525965.5|ENST00000464224.5|ENST00000494714.5|ENST00000393020.5|ENST00000455306.5|ENST00000489064.5|ENST00000314756.7|ENST00000527781.1|ENST00000483239.6	14	InGen	320106	320107	ENSG00000149292.16	TTC12	FALSE	12.5699545383605	-0.653930004819952	0.486244504142223	-5.68218344717861	4.5925233111612e-08	2.02739811898281e-05	8.21462606724636	0.113349589583888
chr16:55883-56538(+)	TRUE	TRUE	TRUE	ENSG00000161981.10	ENSG00000161981	SNRNP25	+	ENST00000293861.7|ENST00000383018.7|ENST00000417493.1|ENST00000466183.1	4	InGen	410459	410460	ENSG00000161981.10	SNRNP25	FALSE	101.928817817581	0.238066092956881	3.46811258492026	5.67869569927933	4.67398281137637e-08	2.05693101505263e-05	7.8086309618682	0.101675569637772
chr8:104093644-104115531(+)	FALSE	TRUE	FALSE						0	AltStartEnd	245480		ENSG00000176406.21	RIMS2	FALSE	16.3609454733173	-0.58189187293645	0.90889660016945	-5.67675317317357	4.71996227352774e-08	2.0707148774291e-05	8.18762233080255	0.14371189951923
chr12:124912279-124913190(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	67.8205958592916	1.44998803439536	2.25538899830951	5.67517603476022	4.75761765704373e-08	2.08077280476761e-05	7.9896146096102	0.138394601265292
chr2:111429621-111494884(-)	TRUE	TRUE	TRUE	ENSG00000172965.14	ENSG00000172965	MIR4435-2HG	-	ENST00000409569.2	1	InGen	71873	71852	ENSG00000172965.14	MIR4435-2HG	FALSE	5.81107446620808	-0.952257952084689	-0.938540269735842	-5.67046304196343	4.87190059695129e-08	2.12417873373124e-05	7.82656984944973	0.0978503097555546
chr15:22559971-22560787(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388765	388766	ENSG00000276550.4	HERC2P2	FALSE	38.6787857163525	1.97356279414467	0.967920631648315	5.664394285157	5.02301333358351e-08	2.18332615871387e-05	8.11369144928589	0.149704108139945
chr5:70128435-70139126(-)	FALSE	FALSE	FALSE						0	AltStartEnd	159242		ENSG00000179978.11		FALSE	14.4657176546582	2.18857583865666	-0.578925294010209	5.64605832109199	5.50791866756742e-08	2.3826088652144e-05	7.89610777646655	0.142520541221799
chr18:15197229-15197544(-)	TRUE	TRUE	TRUE	ENSG00000265015.1	ENSG00000265015	RP11-454P7.3	-	ENST00000581666.1	1	InGen	477207	477206	ENSG00000265015.1	RP11-454P7.3	FALSE	10.1264747272401	-0.811751059333435	0.232654086865164	-5.64579444681088	5.51522021523304e-08	2.3826088652144e-05	8.02852541270937	0.155374994123338
chr17:513643-513734(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	5.11155927965109	-2.33034469023884	-2.15108013040553	-5.63929070991686	5.69819857710333e-08	2.45415158595451e-05	6.89983393361871	0.129026288216098
chr12:124912279-124913646(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	40.6001100693433	-0.789325208811182	2.00409610712826	-5.63614265080905	5.78888253569965e-08	2.48563003127096e-05	7.86165481706428	0.118845405027926
chr16:58510684-58511421(+)	TRUE	TRUE	TRUE	ENSG00000103034.14	ENSG00000103034	NDRG4	+	ENST00000421602.6|ENST00000570248.5	2	InGen	429259	429234	ENSG00000103034.14	NDRG4	FALSE	29.9183818528745	0.624920800317633	1.63647435535099	5.6331655084714	5.875938288584e-08	2.5153645402276e-05	7.88596905334685	0.108694919775646
chr15:25064856-25067408(+)	FALSE	TRUE	FALSE						0	AltStartEnd	389303		ENSG00000224078.12	SNHG14	FALSE	7.60147983896919	-0.783612455505652	-0.376603953290218	-5.6313333871786	5.93014585785041e-08	2.53090025605769e-05	7.83593394653329	0.109799572309062
chr16:83972176-83978443(+)	TRUE	TRUE	TRUE	ENSG00000103154.9	ENSG00000103154	NECAB2	+	ENST00000305202.8|ENST00000565691.5	2	InGen	435855	435856	ENSG00000103154.9	NECAB2	FALSE	33.5075748205519	0.483528704988564	1.7760536348384	5.62818620732548	6.02440406874113e-08	2.56338393124935e-05	7.83039297300974	0.107270607134815
chr2:97196789-97204067(+)	FALSE	TRUE	TRUE						0	ExonSkip	69066	69073	ENSG00000135976.16	ANKRD36	FALSE	39.6366078565321	1.43036739218009	1.3499557363115	5.62374189431627	6.16000636216181e-08	2.60479449329413e-05	7.8774255993416	0.11633569362983
chr11:22726434-22731330(+)	TRUE	TRUE	TRUE	ENSG00000148935.10	ENSG00000148935	GAS2	+	ENST00000630668.2|ENST00000524701.5	2	InGen	299209	299221	ENSG00000148935.10	GAS2	FALSE	23.2514332749597	-0.349513135800324	1.47072946706897	-5.62358891602679	6.1647265942719e-08	2.60479449329413e-05	7.87794921328379	0.117409990179419
chr20:10218978-10237972(+)	FALSE	TRUE	FALSE						0	AltStartEnd	521687		ENSG00000132639.12	SNAP25	FALSE	17.4222119668869	-0.761975958576674	0.905793156932346	-5.62319029085622	6.17704299161535e-08	2.60479449329413e-05	7.91836054383308	0.160628592709423
chr4:78282968-78284404(+)	TRUE	TRUE	TRUE	ENSG00000138759.17	ENSG00000138759	FRAS1	+	ENST00000325942.10|ENST00000512123.3|ENST00000502446.5|ENST00000508900.1	4	InGen	139649	139650	ENSG00000138759.17	FRAS1	FALSE	23.126081524168	-0.423448591734513	1.20093919855447	-5.62206969319749	6.21179510635033e-08	2.61165311754073e-05	7.90373879946668	0.0845739043807431
chr11:113339475-113340663(+)	TRUE	TRUE	TRUE	ENSG00000149292.16	ENSG00000149292	TTC12	+	ENST00000529221.5|ENST00000525965.5|ENST00000464224.5|ENST00000494714.5|ENST00000393020.5|ENST00000314756.7|ENST00000483239.6	7	InGen	320113	320114	ENSG00000149292.16	TTC12	FALSE	5.7461331905082	-1.11185710637262	-0.759287545252853	-5.61684952954614	6.37621456762116e-08	2.67282589646757e-05	7.60488589071454	0.0803678128895004
chr18:74506012-74508839(+)	TRUE	TRUE	TRUE	ENSG00000133313.14	ENSG00000133313	CNDP2	+	ENST00000581272.5|ENST00000324262.8|ENST00000580672.5|ENST00000579847.5|ENST00000582260.5|ENST00000581513.5|ENST00000583216.5|ENST00000582589.5|ENST00000583785.5|ENST00000584768.5|ENST00000582666.5|ENST00000577355.2	12	InGen	483569	483570	ENSG00000133313.14	CNDP2	FALSE	110.215430681281	-0.231022377981852	3.62319956557957	-5.61534289141243	6.4244538367706e-08	2.68507957309241e-05	7.48541311534246	0.0661535338323256
chr6:125292910-125298713(-)	TRUE	TRUE	TRUE	ENSG00000111906.17	ENSG00000111906	HDDC2	-	ENST00000398153.6	1	InGen	196459	196469	ENSG00000111906.17	HDDC2	FALSE	41.8515440205345	0.359054239336855	2.21633952537104	5.60879910836493	6.63813699811697e-08	2.76078273774694e-05	7.67528915725035	0.101787427133171
chr17:18580611-18582657(-)	TRUE	TRUE	TRUE	ENSG00000154874.14	ENSG00000154874	CCDC144B	-	ENST00000618081.4|ENST00000285176.12	2	InGen	447722	447721	ENSG00000154874.14	CCDC144B	FALSE	40.4364786151532	0.837066566882222	1.87243094222114	5.60860225973027	6.64467126438038e-08	2.76078273774694e-05	7.73598999790036	0.203250929045648
chr10:73292015-73293262(-)	TRUE	TRUE	TRUE	ENSG00000156042.17	ENSG00000156042	CFAP70	-	ENST00000310715.7|ENST00000433268.5|ENST00000493787.5|ENST00000355577.7	4	InGen	281232	281231	ENSG00000156042.17	CFAP70	FALSE	6.40010402933655	0.61396222806622	-0.557337402900896	5.6005504620979	6.91739231072577e-08	2.86566669257181e-05	7.6599512188205	0.141102823013254
chrX:10067491-10078798(+)	TRUE	TRUE	TRUE	ENSG00000047644.18	ENSG00000047644	WWC3	+	ENST00000380861.8	1	InGen	552042	552043	ENSG00000047644.18	WWC3	FALSE	31.2540884078956	0.317024575128208	1.7613628078375	5.59456154019693	7.1272953988822e-08	2.94398980063887e-05	7.69076917172455	0.157980786883593
chr1:849603-851926(+)	TRUE	TRUE	TRUE	ENSG00000228794.8	ENSG00000228794	LINC01128	+	ENST00000610067.5	1	InGen	309	300	ENSG00000228794.8	LINC01128	FALSE	6.00292686331505	-1.25510572042453	-1.0193485004689	-5.59077058050476	7.26336165285151e-08	2.99144620190006e-05	7.40084652148032	0.0444320270768057
chr8:104115710-104148606(+)	FALSE	FALSE	TRUE						0	AltStartEnd		245481	ENSG00000176406.21	RIMS2	FALSE	22.4193651762859	-0.491325437331816	1.37875017680925	-5.58902381322157	7.32690697418978e-08	3.00884546690667e-05	7.72595744263041	0.0407453146362915
chr6:3154605-3177323(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	336.840309333718	3.0094083114574	3.23679412510057	5.584068599778	7.51013813437419e-08	3.07515122808842e-05	7.43073925090601	0.0535635708744242
chr19:9660875-9675014(-)	TRUE	TRUE	TRUE	ENSG00000171466.9	ENSG00000171466	ZNF562	-	ENST00000293648.8|ENST00000453372.6|ENST00000590155.5|ENST00000585688.5|ENST00000587392.5|ENST00000588653.5	6	InGen	491352	491351	ENSG00000171466.9	ZNF562	FALSE	15.5365365904452	1.67886955652116	0.0558203289924281	5.58212518224093	7.58321474326875e-08	3.09609946220406e-05	7.72361503222776	0.0586784171719242
chr16:83968850-83972150(+)	TRUE	TRUE	TRUE	ENSG00000103154.9	ENSG00000103154	NECAB2	+	ENST00000305202.8	1	InGen	435854	435855	ENSG00000103154.9	NECAB2	FALSE	23.3067018352206	0.52022065768249	1.24462418887779	5.57806663983948	7.73806864531754e-08	3.15021903530094e-05	7.66481561642315	0.0910225320532294
chr9:39953149-39958062(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	9.01717735829247	1.41502754435854	-0.412092759186963	5.57720095404639	7.77149592444597e-08	3.15473604385858e-05	7.60815179695781	0.0510014869545873
chr9:64428700-64430608(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	10.4533928941365	1.68246155113087	-0.653681765917534	5.57300565095953	7.93549780134428e-08	3.20963793060078e-05	7.5367751873477	0.0530016101079993
chr15:28668356-28671459(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5|ENST00000530420.5|ENST00000528584.5	3	InGen	390133	390134	ENSG00000206149.10	HERC2P9	FALSE	54.1443358837397	1.1390452118211	2.23909009790583	5.57258354628235	7.95218435936653e-08	3.20963793060078e-05	7.50415434220739	0.0852560846333737
chr4:185400479-185403493(-)	TRUE	TRUE	TRUE	ENSG00000109775.10	ENSG00000109775	UFSP2	-	ENST00000514247.5|ENST00000264689.10|ENST00000510206.5|ENST00000510755.5|ENST00000511485.5	5	InGen	151118	151117	ENSG00000109775.10	UFSP2	FALSE	45.441790575313	0.269385231327269	2.26648142599341	5.56852953366144	8.11419980115951e-08	3.26569957011567e-05	7.46789855725741	0.0625816338263177
chr17:69175514-69178919(-)	TRUE	TRUE	TRUE	ENSG00000154263.17	ENSG00000154263	ABCA10	-	ENST00000522406.5	1	InGen	467045	467062	ENSG00000154263.17	ABCA10	FALSE	6.85262585167884	2.00956218617587	-1.22555820289536	5.56154802370419	8.40078905230328e-08	3.37143712006442e-05	7.23580312662518	0.0503834760049307
chr15:22545901-22546429(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388757	388758	ENSG00000276550.4	HERC2P2	FALSE	58.0675930278553	2.08776765772889	1.64493557232893	5.557398079022	8.57579714498442e-08	3.43192226482541e-05	7.531127312874	0.0502304622459895
chr1:109658910-109658999(+)	TRUE	TRUE	TRUE	ENSG00000168765.15	ENSG00000168765	GSTM4	+	ENST00000369836.8|ENST00000326729.9|ENST00000495742.5|ENST00000369833.5|ENST00000485640.5|ENST00000336075.6|ENST00000478397.5|ENST00000493171.5|ENST00000493395.1	9	InGen	25951	25952	ENSG00000168765.15	GSTM4	FALSE	41.3032688233208	-0.30376208574966	2.21570451414058	-5.55660679065347	8.60956805302868e-08	3.43570406943263e-05	7.43291360104783	0.0513694849146967
chr8:38901446-38917905(+)	FALSE	TRUE	FALSE						0	AltStartEnd	236835		ENSG00000169499.14	PLEKHA2	FALSE	5.27809512460602	1.79879844681447	-1.42760037093021	5.54914713743075	8.93437616316778e-08	3.55527769877763e-05	7.10854430231333	0.0914249995163072
chr19:37199516-37207038(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	4.95879196459894	-1.76910074720603	-1.56575504398271	-5.54769997142889	8.99875846731968e-08	3.57083880237186e-05	6.90390958783283	0.0548087818843934
