""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000543470.5	ENSG00000136643.11	RPS6KC1	protein_coding	chr1	213051233	213273464	+	4227	-0.579998390336614	4.01928162379075	-4.77138518223684	8.31283754168544e-06	0.00420200310129671	3.16682040005165	0.406125967515347
ENST00000255320.6	ENSG00000132967.9	HMGB1P5	transcribed_processed_pseudogene	chr3	22381819	22382460	+	642	-3.06921333640733	0.22903290024003	-4.76424557578961	8.54415263012153e-06	0.00428381584184524	3.41191844908067	0.0661034842464485
ENST00000393005.6	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16786990	16804455	+	3846	0.97953798336467	3.39445497204834	4.74867856457439	9.07044743303012e-06	0.00450855384363445	3.18646672416575	0.116397740608706
ENST00000530122.1	ENSG00000254995.4	STX16-NPEPL1	protein_coding	chr20	58651434	58715410	+	3433	0.417192696681847	5.21752532897959	4.74672694712591	9.13861470843221e-06	0.00450855384363445	2.90214659199825	0.182015034838605
ENST00000566445.5	ENSG00000065457.10	ADAT1	protein_coding	chr16	75599100	75622466	-	2768	-0.376669512142568	3.19614677333505	-4.72886827833311	9.78600351620419e-06	0.00478962738762537	3.14124926844854	0.690699844180333
ENST00000430140.1	ENSG00000236064.1	RP6-191P20.4	antisense	chrX	107894597	107935980	-	2090	-1.07890413363467	-0.590366644013712	-4.71198159699735	1.04390905068901e-05	0.00506904151550714	3.01705157248074	0.166961243949223
ENST00000608049.5	ENSG00000263006.6	ROCK1P1	transcribed_unprocessed_pseudogene	chr18	109065	122219	+	2457	1.59376298152038	2.75191367282315	4.70464361986451	1.07359272242512e-05	0.00517245231244024	3.11247120685799	0.164373092693493
ENST00000580029.1	ENSG00000131771.13	PPP1R1B	protein_coding	chr17	39632138	39636625	+	2879	-0.702890298327784	0.221283136104985	-4.70225774157775	1.08341983084191e-05	0.0051793346936581	3.18615984668743	0.0686558663777419
ENST00000414273.1	ENSG00000237973.1	MTCO1P12	unprocessed_pseudogene	chr1	631074	632616	+	1543	-2.88632531731885	4.3113533422311	-4.69837378696372	1.09960479267048e-05	0.00519184721441704	2.8938530660547	0.148749740972945
ENST00000413559.1	ENSG00000254995.4	STX16-NPEPL1	protein_coding	chr20	58673638	58692206	+	557	0.564583671241334	2.95035908412936	4.69584059852679	1.11028740854547e-05	0.00519184721441704	3.05669523929257	0.183867069812109
ENST00000573866.2	ENSG00000262202.4	RP11-160E2.6	lincRNA	chr17	19112000	19112636	-	637	1.50150858956403	1.09802766346712	4.69560315195157	1.11129389531701e-05	0.00519184721441704	3.19398875440455	0.130521780909938
ENST00000296861.2	ENSG00000146072.6	TNFRSF21	protein_coding	chr6	47231532	47309905	-	3595	-0.353721681643445	4.95440079230303	-4.68733716791646	1.14689029027526e-05	0.00531786295571316	2.71747985580085	0.0930880433180541
ENST00000254799.10	ENSG00000132463.13	GRSF1	protein_coding	chr4	70815782	70839945	-	6666	-0.175450360435679	5.45617897665038	-4.67039647372701	1.22334222009323e-05	0.00563002174409922	2.57285158720242	0.548482712218401
ENST00000566597.5	ENSG00000259823.5	LYPD8	protein_coding	chr1	248718649	248745279	-	1233	0.724834559955551	2.92347163859349	4.66481052445905	1.24962082987035e-05	0.00570836051535367	2.93610813007202	0.250515868949916
ENST00000538097.5	ENSG00000146938.14	NLGN4X	protein_coding	chrX	5892204	6151458	-	3116	2.51526966690404	-1.40693435389467	4.65598635774145	1.29225540049105e-05	0.0058066372681703	2.34302768257495	0.351830913214866
ENST00000391611.6	ENSG00000126773.12	PCNX4	protein_coding	chr14	60091919	60111157	+	4073	0.376153523597079	3.28915863230985	4.65465890079625	1.29879026122272e-05	0.0058066372681703	2.86292612652021	0.352934984110288
ENST00000566178.5	ENSG00000261377.5	PDCD6IPP2	transcribed_unprocessed_pseudogene	chr15	28832321	28859007	+	3351	1.21855733838508	2.72496324787349	4.65453900004325	1.29938209312215e-05	0.0058066372681703	2.93965214461591	0.268067195556342
ENST00000366794.9	ENSG00000143799.12	PARP1	protein_coding	chr1	226360691	226408073	-	3958	-0.283360162953079	6.60967527598321	-4.63967132051288	1.37483716506979e-05	0.00608568685953622	2.26190917668978	0.149291820214725
ENST00000570618.5	ENSG00000228696.8	ARL17B	protein_coding	chr17	46274784	46361764	-	1140	-2.03312649256382	0.529541957412053	-4.63838478481878	1.38156311977666e-05	0.00608568685953622	2.99040157277378	0.106027146513846
ENST00000560743.1	ENSG00000259450.1	RP11-265N7.1	lincRNA	chr15	39188438	39194309	-	1961	0.686344102357787	1.05378812076528	4.62508444757131	1.4529977907261e-05	0.00635495891888565	2.94812080061989	0.128713000507627
ENST00000513379.1	ENSG00000249743.5	RP11-60A8.1	lincRNA	chr5	73213954	73294930	+	941	-3.60388527737528	-0.906258830603556	-4.61335064342244	1.51898871258797e-05	0.00659480044015618	2.26200444284158	0.351471980580622
ENST00000350221.3	ENSG00000150667.6	FSIP1	protein_coding	chr15	39600031	39782830	-	2805	0.368879339076646	4.12396489456811	4.61157541114533	1.52922288822963e-05	0.00659480044015618	2.57889897761884	0.903905169544286
ENST00000559292.2	ENSG00000259448.2	RP11-16E12.1	lincRNA	chr15	31216020	31220720	+	1450	-0.602661895343562	1.11887696862327	-4.60042870968418	1.59503102297112e-05	0.00676527666486466	2.85918221295291	0.288478588317682
ENST00000495397.1	ENSG00000162746.14	FCRLB	protein_coding	chr1	161725901	161728142	+	1989	0.794965049097191	0.996534741026534	4.59960485223539	1.60000263121113e-05	0.00676527666486466	2.85541620632816	0.124929759602047
ENST00000450589.5	ENSG00000234741.7	GAS5	processed_transcript	chr1	173863901	173867987	-	632	-0.607117262057089	2.22332547911274	-4.59933003770524	1.60166435821927e-05	0.00676527666486466	2.77160762435182	0.706520490397818
ENST00000322897.10	ENSG00000134265.12	NAPG	protein_coding	chr18	10526034	10552760	+	3548	-0.267713939165016	7.95986018493291	-4.59477162050151	1.62947357814593e-05	0.00683591878167901	1.8196612893659	0.134551514317817
ENST00000422285.6	ENSG00000131828.13	PDHA1	protein_coding	chrX	19343933	19361685	+	3310	-0.405156202076089	5.11077984708057	-4.59070217348801	1.65469553122515e-05	0.00689482558885972	2.34283209106395	0.04906891312428
ENST00000359933.5	ENSG00000066739.11	ATG2B	protein_coding	chr14	96279202	96363870	-	13684	-0.153943797463087	7.28848047289259	-4.58229164506941	1.70803017174662e-05	0.00706929615177465	1.92713087901094	0.169103251590825
ENST00000614627.4	ENSG00000152795.17	HNRNPDL	protein_coding	chr4	82422565	82430225	-	3968	-3.22560396295749	0.388567861332915	-4.57067046060321	1.78447956241309e-05	0.00733647134229685	2.75462971018807	0.0643059069287549
ENST00000437401.1	ENSG00000236397.3	DDX11L2	unprocessed_pseudogene	chr2	113599036	113601261	-	1398	1.12485313011013	-0.685608823001341	4.5596666139623	1.85992352171658e-05	0.00759600156693642	2.39001182893409	0.112790660731834
ENST00000578036.5	ENSG00000214176.9	PLEKHM1P1	transcribed_unprocessed_pseudogene	chr17	64779259	64837139	-	4318	0.565437147520011	3.35785382510468	4.55585413119751	1.88677759455349e-05	0.00765497943937627	2.50249745216398	0.0860641954932969
ENST00000373115.4	ENSG00000122863.5	CHST3	protein_coding	chr10	71964365	72013564	+	6970	-0.871217015484364	2.16784849894842	-4.54556315761196	1.96115681137033e-05	0.00788928819097104	2.6123927760285	0.062695534571646
ENST00000316881.8	ENSG00000121060.15	TRIM25	protein_coding	chr17	56887909	56914038	-	5734	-0.277474380285443	5.00524739768962	-4.54434933198645	1.97011526278931e-05	0.00788928819097104	2.19320838536129	0.661829481401662
ENST00000623892.1	ENSG00000280164.1	CH507-254M2.3	lincRNA	chr21	6721812	6725209	+	1032	-1.42946727569709	0.304010690612375	-4.53720448297184	2.02365702129373e-05	0.00800503792542473	2.63211509973305	0.115774034777281
ENST00000357991.7	ENSG00000173698.17	ADGRG2	protein_coding	chrX	18989314	19122461	-	4661	2.8882222261191	1.22007457689091	4.53703005715979	2.02498162182986e-05	0.00800503792542473	2.62533848575809	0.692812391917762
ENST00000379876.5	ENSG00000173698.17	ADGRG2	protein_coding	chrX	18989309	19122637	-	4779	4.12583060073334	-1.78303522007548	4.53117167870911	2.06996238625157e-05	0.00813073314635338	1.60594174839389	0.117999334468141
ENST00000311148.8	ENSG00000184227.7	ACOT1	protein_coding	chr14	73537114	73543794	+	1713	-0.942083643022415	1.08201924104327	-4.52326739148003	2.13219060204323e-05	0.00827203556793856	2.59174914680594	0.707088882073381
ENST00000528301.1	ENSG00000233024.7	RP11-1212A22.4	protein_coding	chr16	18359834	18368364	-	671	0.736737171467032	4.6858146525378	4.52319572044508	2.13276306621192e-05	0.00827203556793856	2.18058358343056	0.461550483263929
ENST00000563486.1	ENSG00000102900.12	NUP93	protein_coding	chr16	56837625	56839935	+	635	-0.663810790526452	0.0614881618636039	-4.51947047652929	2.16272417062532e-05	0.00833581480489331	2.54228760804138	0.265663070102763
ENST00000366518.4	ENSG00000162849.15	KIF26B	protein_coding	chr1	245511002	245709431	+	12113	-0.572746821318606	2.71993922854469	-4.51109163967095	2.23161214504681e-05	0.00852449635989759	2.42217497244391	0.572451866711021
ENST00000336905.3	ENSG00000204588.5	LINC01123	lincRNA	chr2	109988272	109996140	+	2271	-0.512309421432082	4.47030090921298	-4.51016936864431	2.23932350176492e-05	0.00852449635989759	2.15377457393543	0.30587798923868
ENST00000486511.5	ENSG00000106123.11	EPHB6	protein_coding	chr7	142867282	142871094	+	2300	1.57095332082906	0.263411107257456	4.50251205144999	2.3043541624334e-05	0.00871823416215371	2.5026053459726	0.175254291702157
ENST00000392350.7	ENSG00000128699.13	ORMDL1	protein_coding	chr2	189770323	189784364	-	2009	-0.770860175340167	2.86191419588306	-4.49333981192881	2.38466317002953e-05	0.0089670605507653	2.29984474288451	0.169229231657818
ENST00000622602.1	ENSG00000256537.4	SMIM10L1	protein_coding	chr12	11171222	11176016	+	4795	-0.430119738837738	4.69664467782499	-4.482279788542	2.48511388592895e-05	0.00928815080190013	2.0104466317495	0.35165117475075
ENST00000355968.10	ENSG00000196262.13	PPIA	protein_coding	chr7	44796681	44801631	+	818	-0.20856956279355	7.21136382713212	-4.47932344027818	2.5126516697063e-05	0.00933450095295891	1.55019569921289	0.253654443305038
ENST00000407071.6	ENSG00000162849.15	KIF26B	protein_coding	chr1	245154985	245703126	+	7287	-0.653616849287899	1.53061085340434	-4.47650603905789	2.53917030153174e-05	0.00935833915456693	2.41800891560058	0.234845756033674
ENST00000437534.3	ENSG00000237289.9	CKMT1B	protein_coding	chr15	43594027	43599406	+	2396	0.60766713730493	4.30251016547471	4.47501358887649	2.55332760973475e-05	0.00935833915456693	2.06022134721707	0.579278341557207
ENST00000231498.7	ENSG00000113569.15	NUP155	protein_coding	chr5	37288137	37371181	-	8143	-0.182889017500589	5.20071464304684	-4.47383164297544	2.56459374583958e-05	0.00935833915456693	1.90454706017354	0.139489550279931
ENST00000439631.1	ENSG00000235421.1	RP11-667F9.1	unprocessed_pseudogene	chr7	65525629	65554744	-	535	3.49553789911177	-1.71942362952287	4.46572232938055	2.64320008950388e-05	0.00958844154821262	0.962463520549367	0.634559545388636
ENST00000259455.3	ENSG00000136928.6	GABBR2	protein_coding	chr9	98288082	98709197	-	5788	-0.16280106284929	8.38632467296732	-4.44346735545328	2.87110960875879e-05	0.0103542958165231	1.20840868913196	1.22461657657399
ENST00000493877.1	ENSG00000166167.17	BTRC	protein_coding	chr10	101535384	101551191	+	772	-0.510961420697313	0.909672765100547	-4.43950066482961	2.91368309607126e-05	0.0104467397006755	2.31269711164016	0.846857053602557
ENST00000541456.1	ENSG00000111215.11	PRR4	protein_coding	chr12	11005934	11047137	-	454	-0.789870882808119	-0.174420736003625	-4.43087454730699	3.00838612258971e-05	0.0107230056055052	2.2394571102375	1.07588188750471
ENST00000372407.4	ENSG00000142949.16	PTPRF	protein_coding	chr1	43598839	43623663	+	4600	0.289777819526063	4.70655806119407	4.42934275111535	3.02551196769513e-05	0.0107230056055052	1.83145843732977	0.290777232219724
ENST00000379287.3	ENSG00000145990.10	GFOD1	protein_coding	chr6	13357830	13487555	-	8751	-0.299285182875433	7.39502782626091	-4.41570452599665	3.182210818469e-05	0.0111898250604331	1.3134103448028	0.179662715942501
ENST00000343769.5	ENSG00000184635.13	ZNF93	protein_coding	chr19	19901061	19935575	+	2648	-0.386560861418693	2.0568725320345	-4.41474591496168	3.19351572205845e-05	0.0111898250604331	2.15723116793314	0.0943526087784487
ENST00000535286.5	ENSG00000083544.13	TDRD3	protein_coding	chr13	60397293	60573878	+	2579	-4.39196850460178	-1.53849351806213	-4.4095598969996	3.2553518163479e-05	0.0113420503481559	1.82921037146481	0.130549140122342
ENST00000395526.8	ENSG00000188611.14	ASAH2	protein_coding	chr10	50182778	50248610	-	6880	0.833187234546062	1.67054808846306	4.40410110377929	3.32169213013323e-05	0.0114941913728904	2.15147394913786	0.112684889164526
ENST00000230381.6	ENSG00000112619.7	PRPH2	protein_coding	chr6	42696600	42722574	-	2976	0.710499684894949	1.86103863544089	4.40148869937369	3.35390165908383e-05	0.0114941913728904	2.13194090310127	0.734971493456499
ENST00000435634.2	ENSG00000223496.2	EXOSC6	protein_coding	chr16	70246778	70251930	-	5153	0.255098229984767	6.74074614798807	4.40140534595838	3.3549343221396e-05	0.0114941913728904	1.37992723539192	0.18120334050049
ENST00000567370.1	ENSG00000260306.1	RP11-645C24.5	lincRNA	chr16	21794095	21795759	-	1665	0.8321605671543	0.0850650228942485	4.3959629136402	3.42303061476474e-05	0.0116627002752446	2.14107357427001	0.604747778671902
ENST00000429967.2	ENSG00000171388.11	APLN	protein_coding	chrX	129645259	129654937	-	3205	-0.703299256220058	1.9292121961287	-4.39269699518315	3.46453432070144e-05	0.0117392509353482	2.09188735066369	0.202051536826451
ENST00000619697.1	ENSG00000278834.1	RP11-458J1.1	antisense	chr17	40648300	40649718	+	1419	-0.388584414093489	1.23977732270855	-4.38587559363186	3.55279821152092e-05	0.011972541688868	2.11592630654946	0.230517459398786
ENST00000526790.1	ENSG00000177030.16	DEAF1	protein_coding	chr11	674372	678779	-	498	-1.19184140768495	0.0895574113011398	-4.38091914713775	3.61829177583792e-05	0.0120675783649296	2.08311606976103	0.118121575829716
ENST00000305454.7	ENSG00000169085.11	C8orf46	protein_coding	chr8	66493208	66518524	+	3513	-0.395989380719938	7.10056274689343	-4.38078079951719	3.62013653133984e-05	0.0120675783649296	1.23276598038236	0.22668394774317
ENST00000604907.1	ENSG00000270977.1	AC015849.16	lincRNA	chr17	35893707	35911023	-	5473	1.18298598119044	-1.16453175912832	4.37203619028666	3.73860374605757e-05	0.0122878784721639	1.49233873703838	0.116469775220094
ENST00000376403.5	ENSG00000175170.14	FAM182B	protein_coding	chr20	25774018	25863201	-	1681	-0.910223542173323	2.62801656602741	-4.37146142644291	3.74652032118474e-05	0.0122878784721639	1.94389274574938	0.197486426524226
ENST00000460726.2	ENSG00000233297.4	RASA4DP	unprocessed_pseudogene	chr7	102681836	102690469	-	1199	-1.70359190236122	-1.45807030537923	-4.36918348074077	3.77805565855039e-05	0.0122878784721639	1.3370408691295	0.712897630850489
ENST00000583866.8	ENSG00000271425.6	NBPF10	protein_coding	chr1	146064699	146144804	-	13042	-1.01835263643064	3.39025884429305	-4.36898412718708	3.78082764791471e-05	0.0122878784721639	1.83036812564713	0.390948783304529
ENST00000476279.5	ENSG00000090266.12	NDUFB2	protein_coding	chr7	140696671	140722790	+	1666	-1.09210205535675	-0.671938609852809	-4.36862316889607	3.78585174027655e-05	0.0122878784721639	1.90598146086376	0.238766992557108
ENST00000360997.6	ENSG00000168309.16	FAM107A	protein_coding	chr3	58564117	58577764	-	3367	-0.466635961149858	6.82059035176286	-4.36550079479779	3.82958170230534e-05	0.0123647368586109	1.24796514761474	0.351829103595199
ENST00000456909.5	ENSG00000144589.20	STK11IP	protein_coding	chr2	219597860	219616451	+	3615	5.74166798530364	-1.08544037846476	4.35952275037593	3.91467346416915e-05	0.0125736457219712	1.89881743345331	0.358688604740902
ENST00000391753.6	ENSG00000170889.13	RPS9	protein_coding	chr19	54201133	54207647	+	709	-0.434372226584488	4.15697960782021	-4.35802445688639	3.93628515518263e-05	0.0125775528101014	1.65985256352605	0.232293560885582
ENST00000379310.7	ENSG00000102763.16	VWA8	protein_coding	chr13	41566837	41961084	-	7147	-0.336129913802279	4.8038321546937	-4.35038391838658	4.04830065407485e-05	0.0128687965482547	1.53446103531357	0.142878410496461
ENST00000409028.8	ENSG00000071082.10	RPL31	protein_coding	chr2	101002283	101019728	+	1110	-0.517664620000025	3.47802343345071	-4.34120812369857	4.1869009946298e-05	0.0132411280737346	1.70377620743211	0.0366697862053864
ENST00000523186.5	ENSG00000133863.6	TEX15	protein_coding	chr8	30848727	30888706	-	1520	-0.538624450792733	0.66070811328636	-4.33915123397884	4.21859396574242e-05	0.0132569611362543	1.97897668002106	0.0820535087490121
ENST00000361866.7	ENSG00000142156.14	COL6A1	protein_coding	chr21	45981737	46005050	+	4238	-1.08763118380802	3.09615706587714	-4.33809868724409	4.23490139915047e-05	0.0132569611362543	1.7640725545093	0.106316755662058
ENST00000415709.5	ENSG00000100058.12	CRYBB2P1	transcribed_unprocessed_pseudogene	chr22	25455712	25459681	+	538	-1.19140538821373	1.56486504058068	-4.33385201394997	4.30131755399842e-05	0.0133807121076343	1.92912631898169	0.148173206364845
ENST00000271836.10	ENSG00000143537.13	ADAM15	protein_coding	chr1	155051306	155062775	+	2799	-2.93167026892028	-1.37761499482713	-4.33280613199449	4.31782858392259e-05	0.0133807121076343	1.81025503593341	0.378747539241211
ENST00000435328.1	ENSG00000228016.1	RAPGEF4-AS1	antisense	chr2	172723186	172736206	-	4625	-0.391181540922595	2.00352568829029	-4.33083557406089	4.34910381014772e-05	0.0133955817933007	1.87421503208225	0.228655299492174
ENST00000397333.3	ENSG00000185163.9	DDX51	protein_coding	chr12	132136594	132144335	-	4718	-0.405535827006748	4.72136199768446	-4.32977228518155	4.3660703764508e-05	0.0133955817933007	1.47758418099167	0.122941034127214
ENST00000322203.6	ENSG00000198755.10	RPL10A	protein_coding	chr6	35468408	35470785	+	716	-0.222954320158029	6.05849413297642	-4.32728391680647	4.40602691737096e-05	0.0134479976384947	1.22627416342895	0.246546313790702
ENST00000426492.1	ENSG00000223564.1	CYP4F32P	unprocessed_pseudogene	chr2	94759259	94760279	-	504	-0.947722943880911	-1.01132971335175	-4.325291770109	4.43826998130852e-05	0.0134479976384947	1.64702792286737	0.338775660529667
ENST00000623288.1	ENSG00000280207.1	RP11-423H2.4	lincRNA	chr5	177967004	177967457	+	454	-0.414060234105071	1.66091423185975	-4.32336883716794	4.46960904554751e-05	0.0134479976384947	1.8787098601087	0.109891759338847
ENST00000263063.8	ENSG00000107951.13	MTPAP	protein_coding	chr10	30309801	30349319	-	5601	0.161647543247439	5.56717073312125	4.32332160997511	4.47038141674327e-05	0.0134479976384947	1.30952839286614	0.128379009442172
ENST00000315684.12	ENSG00000178971.13	CTC1	protein_coding	chr17	8224821	8248044	-	7021	-0.322740812393126	3.94538122404077	-4.3131178308105	4.64031754544649e-05	0.0138718520426353	1.54792811804199	0.243506786020517
ENST00000494191.6	ENSG00000058453.16	CROCC	protein_coding	chr1	16938909	16954357	+	1996	-0.446661847254275	2.188037851646	-4.31217875478517	4.65626712420422e-05	0.0138718520426353	1.79211126589811	0.0639394102118933
ENST00000310396.9	ENSG00000106034.17	CPED1	protein_coding	chr7	120988677	121297444	+	5340	1.21805171905144	-1.35519131381154	4.30760082040898	4.73478186512556e-05	0.0140164360104006	1.5564264527141	0.0506799057622317
ENST00000233969.2	ENSG00000115616.2	SLC9A2	protein_coding	chr2	102619707	102711318	+	5410	-1.45220521773557	1.77448843927578	-4.30670725657627	4.75025560034007e-05	0.0140164360104006	1.81396544501195	0.185854560359095
ENST00000504813.5	ENSG00000169714.16	CNBP	protein_coding	chr3	129169569	129183922	-	1549	3.36212514421127	-1.69491152652027	4.30535018774995	4.77384927851e-05	0.0140189767217349	0.976562668568037	0.159875876421144
ENST00000302475.8	ENSG00000171444.17	MCC	protein_coding	chr5	113022099	113294949	-	8257	-0.355838560412123	4.15408056359867	-4.29283955219958	4.99675587879079e-05	0.0145697508785624	1.43623329679011	0.334956306543391
ENST00000527222.5	ENSG00000196922.10	ZNF252P	transcribed_unitary_pseudogene	chr8	144978139	145002895	-	876	-1.43624328928398	-0.825464278074829	-4.29218698997217	5.0086545691599e-05	0.0145697508785624	1.66514512800544	0.221560801060878
ENST00000372969.7	ENSG00000168653.10	NDUFS5	protein_coding	chr1	39026318	39034636	+	548	2.53556132015018	2.96593031078615	4.28168106137373	5.20402637681272e-05	0.0150191387008357	1.62108570575993	0.361539956978779
ENST00000577603.1	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16791663	16796204	+	553	0.69325296188573	1.0073397581773	4.2812683381152	5.21184984672823e-05	0.0150191387008357	1.7805278254581	0.152035727178054
ENST00000487732.5	ENSG00000100376.11	FAM118A	protein_coding	chr22	45330457	45336410	+	677	1.77611011609602	-0.350030213514876	4.27945719348235	5.24631589139299e-05	0.0150481420793635	1.65698362191911	0.104721037635536
ENST00000523866.1	ENSG00000164933.11	SLC25A32	protein_coding	chr8	103400058	103415069	-	1347	1.78198674827916	-0.966305516483389	4.26340887731075	5.56148369299451e-05	0.0158782934195962	1.45839566970479	0.203819719900185
ENST00000349752.9	ENSG00000158089.14	GALNT14	protein_coding	chr2	30910467	31138726	-	2733	0.467807772809908	4.14379118981149	4.25878563571237	5.65561858520634e-05	0.016032127383891	1.31842917446305	0.161557906368652
ENST00000617716.3	ENSG00000275464.4	CH507-9B2.5	protein_coding	chr21	5130871	5154734	-	3264	2.5024486990915	2.87706629063944	4.25821423524461	5.66735923995562e-05	0.016032127383891	1.56034782002011	0.0525250788881732
ENST00000561466.1	ENSG00000259592.1	PRELID1P4	processed_pseudogene	chr15	35121573	35122084	-	512	0.774984661452875	-1.07720822475639	4.25313910790955	5.77267620516771e-05	0.0162051425126568	1.33893819583151	0.224857341831914
ENST00000281456.10	ENSG00000151729.10	SLC25A4	protein_coding	chr4	185143241	185150382	+	4440	-0.234180534926253	6.8612629975331	-4.25273821735072	5.78107534220516e-05	0.0162051425126568	0.823663970900609	0.211502440651707
ENST00000396349.3	ENSG00000111261.13	MANSC1	protein_coding	chr12	12329265	12350241	-	2220	-0.255624186454032	3.7844087252399	-4.24817397714916	5.8775370124421e-05	0.0164009877837236	1.33836350090111	0.374575621218221
ENST00000381231.4	ENSG00000237296.9	SMG1P1	transcribed_unprocessed_pseudogene	chr16	22471637	22478822	+	720	-3.06467345878934	2.04790145305703	-4.24267183435811	5.99588625015527e-05	0.0166120495329786	1.5826205207834	0.509085446891793
ENST00000500276.6	ENSG00000246695.7	RASSF8-AS1	antisense	chr12	25944857	25958578	-	2610	0.68847076621566	2.65817958511293	4.24215829034987	6.0070489968286e-05	0.0166120495329786	1.49196134794337	0.104089059128719
ENST00000514148.1	ENSG00000171503.11	ETFDH	protein_coding	chr4	158681942	158684775	+	667	0.787560973476612	0.175695187524923	4.24008820072434	6.05224956181506e-05	0.0166623293851595	1.64910045920757	0.248840350924051
ENST00000510776.5	ENSG00000109771.15	LRP2BP	protein_coding	chr4	185367063	185379018	-	3055	0.728076582745104	2.2488404145143	4.23305618588111	6.20825786965707e-05	0.0169826005546755	1.52193460502582	0.132416886043412
ENST00000450363.3	ENSG00000072041.16	SLC6A15	protein_coding	chr12	84880845	84912793	-	4229	-0.265743016244206	4.27638203262994	-4.23237129601949	6.22365811891981e-05	0.0169826005546755	1.20217311365605	0.109876116517876
ENST00000583574.6	ENSG00000189423.11	USP32P3	transcribed_unprocessed_pseudogene	chr17	20415547	20424642	+	611	-0.60057633110626	1.30467815577419	-4.22654543965655	6.35615522149671e-05	0.0172409459008126	1.58360252705997	0.150642441986995
ENST00000615128.1	ENSG00000274767.1	AC131056.3	antisense	chr17	36183235	36188882	+	1059	-1.57201729391721	-1.17334680956784	-4.22575896532078	6.37424908038928e-05	0.0172409459008126	1.06675382618354	0.129204276045531
ENST00000478048.5	ENSG00000196873.15	CBWD3	protein_coding	chr9	68241956	68249031	+	1736	0.350749104857246	3.48724344501215	4.22123852179078	6.47921507833642e-05	0.0173734920350865	1.28413172164058	0.553877292335624
ENST00000439119.5	ENSG00000206145.8	P2RX6P	transcribed_unprocessed_pseudogene	chr22	21035243	21045012	-	468	-0.71523679080171	0.557834703530974	-4.22089634549035	6.48722802663069e-05	0.0173734920350865	1.59060110726829	0.0417283183502622
ENST00000471603.6	ENSG00000008710.18	PKD1	protein_coding	chr16	2098833	2103687	-	2505	0.765846484798995	3.01677304024762	4.22002100320316	6.50776996563099e-05	0.0173734920350865	1.3705930040981	0.151267401757404
ENST00000402394.5	ENSG00000138028.14	CGREF1	protein_coding	chr2	27100594	27119103	-	1906	-0.285341353313725	4.44079432031741	-4.21861527785157	6.54088990359598e-05	0.0173866439424509	1.13677048046979	0.381164478351452
ENST00000378827.4	ENSG00000125845.6	BMP2	protein_coding	chr20	6767664	6780280	+	3601	0.799067923216953	3.6490454283676	4.21146335615601	6.71192764603806e-05	0.0177392340106686	1.23584650208408	0.0640548750503611
ENST00000616947.2	ENSG00000237094.11	RP4-669L17.10	lincRNA	chr1	497275	498976	-	603	0.599051456541425	0.671963933425886	4.2106740715658	6.73106545994983e-05	0.0177392340106686	1.55693588384347	0.322056266851446
ENST00000478658.1	ENSG00000176542.9	USF3	protein_coding	chr3	113653239	113674896	-	8461	-5.09769565526781	-1.76783211078355	-4.20415014057285	6.89127902759735e-05	0.0180841823979958	1.28067819166818	0.131944237724941
ENST00000231061.8	ENSG00000113140.10	SPARC	protein_coding	chr5	151661096	151687165	-	3701	-0.764810347554777	5.32404135274545	-4.2006816828382	6.97794739805955e-05	0.0181936201238742	0.906079058706583	0.205554377683844
ENST00000371541.5	ENSG00000134744.13	ZCCHC11	protein_coding	chr1	52462178	52525930	-	4319	-0.325161797465221	4.51580333757958	-4.20012376354473	6.99198619948142e-05	0.0181936201238742	1.05694216821471	0.579940379562101
ENST00000373927.7	ENSG00000130775.15	THEMIS2	protein_coding	chr1	27872549	27886533	+	1082	-1.19251185862409	0.240379561954948	-4.19757236088279	7.05653430633772e-05	0.0182473244197236	1.51237942575483	0.652587529607566
ENST00000397746.7	ENSG00000160282.13	FTCD	protein_coding	chr21	46136779	46155567	-	1878	2.42637855115174	0.116933589560082	4.1968004783018	7.07617513475743e-05	0.0182473244197236	1.45751420589625	0.0601556844142182
ENST00000561210.1	ENSG00000137766.16	UNC13C	protein_coding	chr15	54264145	54417070	+	1693	-1.18765189843227	1.08473959879083	-4.19581245326978	7.10139269443913e-05	0.0182473244197236	1.48780231210859	0.581088026489037
ENST00000525200.5	ENSG00000172890.11	NADSYN1	protein_coding	chr11	71455125	71501541	+	3616	0.588236195965316	1.7075916482014	4.19332674007587	7.16521976363406e-05	0.0183349351702717	1.44583558041259	0.223011643736231
ENST00000544365.5	ENSG00000121310.16	ECHDC2	protein_coding	chr1	52907448	52927212	-	1335	0.683073441038806	0.203041303009406	4.18896645934541	7.27851924091406e-05	0.0185478926887574	1.48023016867259	0.240073327196739
ENST00000409569.2	ENSG00000172965.14	MIR4435-2HG	lincRNA	chr2	111429309	111495086	-	514	-1.29442646221408	-0.825530394645313	-4.18706980575852	7.32833985813791e-05	0.0185979996177575	1.32909921211258	0.218328452593531
ENST00000528584.5	ENSG00000206149.10	HERC2P9	transcribed_unprocessed_pseudogene	chr15	28654442	28685264	+	2947	0.446569757642459	4.47080223296426	4.17227958355301	7.72827817227839e-05	0.0195325896150097	0.983270641651283	0.24150935967112
