""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
e635322	538	ENSG00000166927.12	ENSG00000166927	protein_coding	MS4A7	58475	InGen	0.87513109385031	1	ENST00000528500.1	0.675609122491863	-1.23951013657636	5.59818159962561	6.17852590551723e-08	2.02223628394083e-05	7.9297225998814	0.0985803530485832
e688237	194	ENSG00000205809.9	ENSG00000205809	protein_coding	KLRC2	3822	InGen	1.36017951926906	2	ENST00000381902.6|ENST00000381901.5	-0.76397564002099	-1.98825091308509	-5.598133864519	6.18002158288107e-08	2.02223628394083e-05	7.85489170347721	0.0956024259987317
e688223	202	ENSG00000255641.1	ENSG00000255641	protein_coding	""		InGen	1.31281645207154	1	ENST00000539033.1	-0.760767161061013	-1.97857878643061	-5.5976510367768	6.19516981789548e-08	2.02517198326251e-05	7.854251027113	0.0953214271070906
e100717	809	ENSG00000243709.1	ENSG00000243709	protein_coding	LEFTY1	10637	InGen	0.243604996444592	1	ENST00000272134.5	0.569040622964765	-2.40450260910758	5.59707748930249	6.21321135184137e-08	2.02904669840273e-05	7.74156080179812	0.119018589432424
e544317	31	ENSG00000196312.12	ENSG00000196312	protein_coding	MFSD14C		InGen	11.0469109297166	1	ENST00000506067.1	0.385942465285714	-1.57402633717284	5.59679666530677	6.22206363857973e-08	2.02918549416608e-05	7.90578494156442	0.109966552246716
e55082	111	ENSG00000134202.10	ENSG00000134202	protein_coding	GSTM3	2947	InGen	25.3105644839459	4	ENST00000256594.7|ENST00000361066.6|ENST00000486823.5|ENST00000488824.1	-0.421040984448925	1.38344757139193	-5.59667146845575	6.22601412464188e-08	2.02918549416608e-05	7.72626544364851	0.0929441054114177
e940652	130	ENSG00000278535.4	ENSG00000278535	protein_coding	DHRS11	79154	InGen	2.87026997487817	5	ENST00000618403.4|ENST00000611337.4|ENST00000612538.1|ENST00000615432.4|ENST00000621871.1	-0.376853843982102	-1.40921050511321	-5.59347543593966	6.32769467015115e-08	2.06027727673334e-05	7.90017417724381	0.118759676134153
e55116	108	ENSG00000134202.10	ENSG00000134202	protein_coding	GSTM3	2947	InGen	25.9498904895907	1	ENST00000540225.2	-0.420173272234	1.37998234732497	-5.59152583911137	6.39051362476408e-08	2.07866671154082e-05	7.70145431325055	0.09316650237758
e142770	73	ENSG00000196912.12	ENSG00000196912	protein_coding	ANKRD36B	57730	InGen	16.0664684022577	5	ENST00000359901.8|ENST00000258459.11|ENST00000438709.6|ENST00000443455.5|ENST00000419390.2	-0.448796353248896	0.0139522024823072	-5.58940501640545	6.45954035759458e-08	2.09903692198878e-05	7.82134290740257	0.0997557806305145
e900436	150	ENSG00000103051.18	ENSG00000103051	protein_coding	COG4	25839	InGen	3.87858586049	1	ENST00000562200.5	0.274161692230718	-0.826504743660839	5.58877663521751	6.48013162311138e-08	2.10364320401908e-05	7.87711373681599	0.102213116413322
e635172	53	ENSG00000110077.14	ENSG00000110077	protein_coding	MS4A6A	64231	InGen	3.79280374528152	1	ENST00000525549.5	0.834029316443042	-2.66734941008285	5.58716902654054	6.53310271933754e-08	2.11459254533801e-05	7.66383969242211	0.0944731021508115
e936851	1250	ENSG00000181481.13	ENSG00000181481	protein_coding	RNF135	84282	InGen	0.522023304078755	2	ENST00000328381.9|ENST00000535306.6	0.289721898095426	-0.638171693760745	5.58716583096144	6.53320843375974e-08	2.11459254533801e-05	7.8622652061925	0.0921342812857809
e936858	1248	ENSG00000181481.13	ENSG00000181481	protein_coding	RNF135	84282	InGen	0.522859879886574	1	ENST00000324689.8	0.289721898095426	-0.638171693760745	5.58716583096144	6.53320843375974e-08	2.11459254533801e-05	7.8622652061925	0.134418233118912
e635179	165	ENSG00000110077.14	ENSG00000110077	protein_coding	MS4A6A	64231	InGen	1.32474609917786	1	ENST00000526677.1	0.822936099719869	-2.54613593974085	5.58649726972148	6.55536213415604e-08	2.11966909631667e-05	7.70007348640577	0.0965978931174615
e1176924	94	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	2.37186569066357	1	ENST00000467463.1	0.525674816685659	-2.50502431196514	5.58630271995542	6.56182255719059e-08	2.11966909631667e-05	7.64925628997949	0.0909038753375969
e1060647	155	ENSG00000105499.13	ENSG00000105499	protein_coding	PLA2G4C	8605	InGen	5.82236380446492	7	ENST00000599111.5|ENST00000354276.7|ENST00000599921.5|ENST00000596510.5|ENST00000596353.1|ENST00000599300.5|ENST00000595161.5	-0.371894421124662	-0.0642477558895657	-5.58477491531369	6.61277270136441e-08	2.1293405049757e-05	7.80115413814769	0.0902415356163236
e273419	144	ENSG00000214135.8	ENSG00000214135	transcribed_unprocessed_pseudogene	""	220729	InGen	3.92803307255575	4	ENST00000414207.5|ENST00000418868.5|ENST00000449003.5|ENST00000454517.1	0.723039695153969	-0.944576680443193	5.58475501874915	6.61343876180003e-08	2.1293405049757e-05	7.86348361620203	0.0944870690334915
e76575	732	ENSG00000272668.1	ENSG00000272668	antisense	""		InGen	0.401836044673735	1	ENST00000608430.1	0.568742093061415	-1.77789951094497	5.58467782002227	6.61602369754093e-08	2.1293405049757e-05	7.82686363057889	0.0931868866654074
e635158	54	ENSG00000110077.14	ENSG00000110077	protein_coding	MS4A6A	64231	InGen	3.72626942172459	1	ENST00000533023.5	0.83398098907128	-2.66729208704739	5.58462659240835	6.6177395557169e-08	2.1293405049757e-05	7.65233802367038	0.0680563233167428
e690240	12	ENSG00000008394.12	ENSG00000008394	protein_coding	MGST1	4257	InGen	83.6419563119006	1	ENST00000536371.5	-0.394342184185926	-0.0647886014669381	-5.58225933452731	6.69750543741408e-08	2.15209764045145e-05	7.79276643586228	0.0604568771757577
e1102806	212	ENSG00000280071.3	ENSG00000280071	protein_coding	""	102724023	InGen	0.726431333189942	1	ENST00000620528.4	1.35358578948532	-3.19019739018533	5.58213875067625	6.70159356250816e-08	2.15209764045145e-05	7.32987424338611	0.0470455827066977
e313524	569	ENSG00000251073.1	ENSG00000251073	processed_pseudogene	NUDT19P5		InGen	0.234900605438093	1	ENST00000505620.1	0.870154884573522	-2.9228532922329	5.58091653829578	6.7431674859419e-08	2.16191301450016e-05	7.4269833221845	0.0534443029417557
e899816	154	ENSG00000261556.9	ENSG00000261556	transcribed_unprocessed_pseudogene	SMG1P7	100506060	InGen	1.43155712813758	1	ENST00000565246.6	0.482247348431733	-2.29825731717013	5.58085270051949	6.74534584365328e-08	2.16191301450016e-05	7.70664971870446	0.0730416439255421
e178015	60	ENSG00000240344.8	ENSG00000240344	protein_coding	PPIL3	53938	InGen	3.8969702491206	1	ENST00000409264.6	0.415368293500637	-2.17052641130275	5.58049985900929	6.7573983546232e-08	2.16338677591927e-05	7.73560462688777	0.0709447139648401
e815457	526	ENSG00000278621.1	ENSG00000278621	antisense	""		InGen	0.354183770516844	1	ENST00000616754.1	0.563592654717237	-2.46841657317401	5.58033197226129	6.76314047175533e-08	2.16338677591927e-05	7.64130411076654	0.0534920835300397
e685724	321	ENSG00000177675.8	ENSG00000177675	protein_coding	CD163L1	283316	InGen	0.681108972707147	2	ENST00000313599.7|ENST00000416109.2	0.709247803163478	-2.33868250063206	5.57872678278796	6.81828243322805e-08	2.17876806484134e-05	7.69859361857289	0.0725847895460947
e885935	360	ENSG00000102910.13	ENSG00000102910	protein_coding	LONP2	83752	InGen	2.57244969652942	1	ENST00000564259.1	0.328001182426188	-0.105529818928323	5.57854613796276	6.82451537347064e-08	2.17876806484134e-05	7.77457489140138	0.0704234584709102
e154253	115	ENSG00000163046.15	ENSG00000163046	protein_coding	ANKRD30BL	554226	InGen	1.97970935083246	4	ENST00000481691.5|ENST00000409867.5|ENST00000295181.6|ENST00000471048.1	0.93432800480088	-2.50675176115439	5.57546899060669	6.93154604441915e-08	2.21078559422176e-05	7.64234657011179	0.0560150448316815
e361043	4399	ENSG00000123643.12	ENSG00000123643	protein_coding	SLC36A1	206358	InGen	1.70230298798035	1	ENST00000243389.7	-0.298482212892626	2.79669935618394	-5.57244635805365	7.03827316459012e-08	2.24264417114981e-05	7.500050127915	0.0627463606178836
e178035	322	ENSG00000240344.8	ENSG00000240344	protein_coding	PPIL3	53938	InGen	2.56325451427294	1	ENST00000463866.1	0.308930698773696	-0.298052412822558	5.57150145228865	7.07196464391769e-08	2.25119172775646e-05	7.75766910849677	0.0646160501138439
e319687	131	ENSG00000073578.16	ENSG00000073578	protein_coding	SDHA	6389	InGen	19.0441748073865	7	ENST00000617470.4|ENST00000264932.10|ENST00000510361.5|ENST00000514027.5|ENST00000515752.5|ENST00000511810.5|ENST00000503674.5	0.239848923516835	1.39827727668171	5.57090349047823	7.09336670089167e-08	2.25519291682382e-05	7.59046972831018	0.0646262185359222
e688593	171	ENSG00000111215.11	ENSG00000111215	protein_coding	PRR4	11272	InGen	5.07870081594294	1	ENST00000546265.1	-0.645519477932982	-0.396001601946347	-5.57076617160797	7.09829048226214e-08	2.25519291682382e-05	7.76916539332998	0.063459097668144
e683557	191	ENSG00000111642.14	ENSG00000111642	protein_coding	CHD4	1108	InGen	20.5734114429869	1	ENST00000430771.2	-0.204698135414334	1.98238234270815	-5.57040068511579	7.11141181068283e-08	2.2571745003286e-05	7.54396764236475	0.0715679470626877
e319810	132	ENSG00000073578.16	ENSG00000073578	protein_coding	SDHA	6389	InGen	18.9012721429779	1	ENST00000509564.1	0.239769859064183	1.39843181908689	5.56971689178745	7.13602420744316e-08	2.26279600874239e-05	7.58468278055568	0.0702982206684475
e687422	887	ENSG00000256594.7	ENSG00000256594	transcribed_unprocessed_pseudogene	""	374443	InGen	0.462544359423338	1	ENST00000575094.5	0.46370725007876	-1.47782566245749	5.56836958741396	7.1847622194492e-08	2.27604936953056e-05	7.78055612435575	0.0689427808191986
e691813	79	ENSG00000069431.11	ENSG00000069431	protein_coding	ABCC9	10060	InGen	3.58844676645182	3	ENST00000261200.8|ENST00000544039.5|ENST00000261201.8	0.43693297901777	-1.82894114889009	5.56684828433056	7.24018468037313e-08	2.29139265662357e-05	7.73118499226617	0.0923957390979654
e60016	164	ENSG00000270231.3	ENSG00000270231	unprocessed_pseudogene	NBPF8		InGen	2.68579698002262	1	ENST00000583271.5	0.407801323831727	-1.28467338981891	5.56571166725652	7.28186448795744e-08	2.30236123515288e-05	7.77404330779005	0.0600348168292881
e1098581	143	ENSG00000215440.11	ENSG00000215440	protein_coding	NPEPL1	79716	InGen	5.67329037161343	0		0.318278549021873	-0.309309894535251	5.56522239087613	7.29987821250687e-08	2.30583320694018e-05	7.73116104651086	0.0681027915500907
e1064058	270	ENSG00000104870.12	ENSG00000104870	protein_coding	FCGRT	2217	InGen	2.53520756230239	4	ENST00000221466.9|ENST00000598927.5|ENST00000426395.7|ENST00000596975.5	0.366668594483146	-0.677324070311763	5.56426526535877	7.33524247335242e-08	2.31477378363128e-05	7.75402262371804	0.0474537044055396
e691810	102	ENSG00000069431.11	ENSG00000069431	protein_coding	ABCC9	10060	InGen	2.90272657510701	3	ENST00000261200.8|ENST00000544039.5|ENST00000261201.8	0.423172376676918	-1.76929128248377	5.56298954739764	7.38263797968255e-08	2.32720784157349e-05	7.72224493587394	0.0626516136829701
e918033	5398	ENSG00000141485.16	ENSG00000141485	protein_coding	SLC13A5	284111	InGen	0.234370115757452	1	ENST00000574580.2	-0.414246473730301	0.261106650436871	-5.56282319735909	7.38884018067198e-08	2.32720784157349e-05	7.65927194615654	0.0600470916245645
e882418	535	ENSG00000196118.11	ENSG00000196118	protein_coding	CCDC189	90835	InGen	0.396597544684022	1	ENST00000541260.5	0.543684586024397	-2.33192722840883	5.56160274756926	7.4344990735572e-08	2.33709857933043e-05	7.59678332922879	0.0533296681903551
e882435	534	ENSG00000196118.11	ENSG00000196118	protein_coding	CCDC189	90835	InGen	0.397340236715265	1	ENST00000545825.1	0.543684586024397	-2.33192722840883	5.56160274756926	7.4344990735572e-08	2.33709857933043e-05	7.59678332922879	0.0757740951667531
e952907	1799	ENSG00000214425.7	ENSG00000214425	transcribed_unprocessed_pseudogene	LRRC37A4P		InGen	0.704881174981497	1	ENST00000579913.5	-0.671610879729908	-0.0909520154824954	-5.56109721295581	7.4534923542811e-08	2.34082496087382e-05	7.69680165391786	0.0759076600254138
e764678	120	ENSG00000126217.20	ENSG00000126217	protein_coding	MCF2L	23263	InGen	11.8520618138405	7	ENST00000375608.7|ENST00000397030.5|ENST00000535094.6|ENST00000421756.5|ENST00000375604.6|ENST00000375597.8|ENST00000475524.1	0.265961538125413	0.451567309623027	5.56060600446798	7.47199269958004e-08	2.34438954867704e-05	7.62885844197287	0.0730505289494931
e371014	114	ENSG00000161010.14	ENSG00000161010	protein_coding	C5orf45	51149	InGen	6.09915572541086	1	ENST00000610475.4	0.287078644258505	-0.548698342095407	5.55932836181381	7.52032234058489e-08	2.3558170119197e-05	7.72120807322305	0.0871220586390755
e969852	120	ENSG00000154262.12	ENSG00000154262	protein_coding	ABCA6	23460	InGen	1.75230834862333	2	ENST00000284425.6|ENST00000446604.6	0.555981786128759	-2.22105454702134	5.55926349298506	7.52278425831693e-08	2.3558170119197e-05	7.61964904777648	0.0755816677005162
e55083	3238	ENSG00000134202.10	ENSG00000134202	protein_coding	GSTM3	2947	InGen	5.26744145639048	1	ENST00000256594.7	-0.406214824997358	4.00899398755419	-5.5585033481942	7.551692070342e-08	2.3626131576865e-05	7.37014905722997	0.0625807197430417
e987217	66	ENSG00000263753.6	ENSG00000263753	lincRNA	LINC00667	339290	InGen	4.7412786879966	1	ENST00000580082.1	-0.408613665288013	-1.78628122602341	-5.55822002498855	7.56249434614986e-08	2.36373727000785e-05	7.69200767586358	0.0654655572393204
e200247	161	ENSG00000144455.13	ENSG00000144455	protein_coding	SUMF1	285362	InGen	1.41731298235049	3	ENST00000470751.5|ENST00000448413.5|ENST00000469888.1	0.53502446650857	-2.21903655194529	5.55497713946244	7.68721391102814e-08	2.40043137932596e-05	7.59437056998705	0.0610787270766588
e1064053	274	ENSG00000104870.12	ENSG00000104870	protein_coding	FCGRT	2217	InGen	2.51411315250586	1	ENST00000596147.1	0.364766576326418	-0.667572325475698	5.5543311310192	7.71229743304918e-08	2.40597262907558e-05	7.70592798864301	0.053682605449522
e557022	74	ENSG00000175287.18	ENSG00000175287	protein_coding	PHYHD1	254295	InGen	3.26226992264851	1	ENST00000426694.5	0.490756233429132	-2.0568506209623	5.55020486307105	7.87440676157636e-08	2.45421006783138e-05	7.61355214638448	0.0725174563044789
e764962	346	ENSG00000126217.20	ENSG00000126217	protein_coding	MCF2L	23263	InGen	5.02674939439383	1	ENST00000491028.1	0.242464776489823	0.729429294752987	5.54812104501255	7.95753148123809e-08	2.47776219557685e-05	7.54157657506107	0.0562613887886526
e599649	109	ENSG00000065621.14	ENSG00000065621	protein_coding	GSTO2	119391	InGen	2.04153294354222	2	ENST00000450629.6|ENST00000338595.6	0.532704864420975	-2.16109591825281	5.54721292730437	7.99402384315997e-08	2.48676334117639e-05	7.57812934175358	0.079867701703358
e55092	676	ENSG00000134202.10	ENSG00000134202	protein_coding	GSTM3	2947	InGen	10.9828230423575	1	ENST00000361066.6	-0.393161660968607	2.79968447795845	-5.546466986654	8.0241211597111e-08	2.49375995200136e-05	7.37810486564525	0.0680428458830208
e764730	3369	ENSG00000126217.20	ENSG00000126217	protein_coding	MCF2L	23263	InGen	2.70129398218921	1	ENST00000397030.5	0.196232203364116	3.11393488240902	5.54627889989064	8.03172752913013e-08	2.49376012816389e-05	7.35356226236869	0.0619316734160305
e178062	91	ENSG00000240344.8	ENSG00000240344	protein_coding	PPIL3	53938	InGen	3.14303836683077	1	ENST00000470442.5	0.38886748708736	-1.87970236992774	5.5459793738246	8.04385509703746e-08	2.49516275666628e-05	7.63478693085353	0.0407952588713792
e882426	1166	ENSG00000196118.11	ENSG00000196118	protein_coding	CCDC189	90835	InGen	0.185349734245569	1	ENST00000543610.5	0.540070871765727	-2.30528706572272	5.54535489390035	8.06919720989114e-08	2.50016133590749e-05	7.53019092691279	0.0605375794309991
e523953	1869	ENSG00000196922.10	ENSG00000196922	transcribed_unitary_pseudogene	ZNF252P	286101	InGen	3.49559273016144	1	ENST00000427606.2	-0.223551514972257	2.66741510631386	-5.54516436469983	8.07694458521708e-08	2.50016133590749e-05	7.37544265650154	0.0622234896209747
e882439	541	ENSG00000196118.11	ENSG00000196118	protein_coding	CCDC189	90835	InGen	0.392534130341364	1	ENST00000545809.1	0.541584781220354	-2.33098731167934	5.54501936712533	8.08284539295936e-08	2.50016133590749e-05	7.52167507035364	0.0681027915500907
e858677	347	ENSG00000140988.15	ENSG00000140988	protein_coding	RPS2	6187	InGen	13.0326499201408	1	ENST00000527109.5	0.230455153735582	1.80788685726593	5.54350347222729	8.14478824951951e-08	2.516946835155e-05	7.42551923651823	0.053808821572981
e585236	214	ENSG00000107719.8	ENSG00000107719	protein_coding	PALD1	27143	InGen	2.02761201383267	1	ENST00000263563.6	0.416214161573562	-1.19327218071053	5.54326772846536	8.15446274566588e-08	2.51756367909411e-05	7.6699175846708	0.102818050134512
e612842	496	ENSG00000110651.11	ENSG00000110651	protein_coding	CD81	975	InGen	35.9079715374905	1	ENST00000481386.1	-0.151694992439888	4.17264568441879	-5.54207280239592	8.2036728692078e-08	2.52829039254953e-05	7.27981527901311	0.0941192812817172
e197598	100	ENSG00000122085.16	ENSG00000122085	protein_coding	MTERF4	130916	InGen	3.84530655186287	1	ENST00000449133.1	0.497997940322182	-1.43192913674137	5.54204965183954	8.20462912098688e-08	2.52829039254953e-05	7.65711813845429	0.100217819006883
e858718	307	ENSG00000140988.15	ENSG00000140988	protein_coding	RPS2	6187	InGen	14.7210576805359	1	ENST00000527826.1	0.230409907649736	1.80690178787411	5.54180152547452	8.21488499851735e-08	2.52900009206371e-05	7.41734131804799	0.0992175053863615
e361021	167	ENSG00000123643.12	ENSG00000123643	protein_coding	SLC36A1	206358	InGen	3.93496261377122	5	ENST00000520701.5|ENST00000243389.7|ENST00000616007.4|ENST00000521925.5|ENST00000517628.1	-0.368826330747365	-0.728529115990157	-5.54162089874909	8.22235875190594e-08	2.52900009206371e-05	7.64820390756656	0.0909503791771141
e109642	421	ENSG00000234171.2	ENSG00000234171	antisense	RNASEH1-AS1	100506054	InGen	0.951897636239173	1	ENST00000426725.1	-0.433460180797742	-1.36951806631514	-5.54065134128542	8.26258932273456e-08	2.53673973150607e-05	7.65307419010294	0.10165896925307
e319813	128	ENSG00000073578.16	ENSG00000073578	protein_coding	SDHA	6389	InGen	19.1179556905002	1	ENST00000507522.1	0.240273208129944	1.37064764725677	5.54064156703673	8.26299586809794e-08	2.53673973150607e-05	7.4458534048866	0.114252028367535
e859772	97	ENSG00000008710.18	ENSG00000008710	protein_coding	PKD1	5310	InGen	6.70127413774391	1	ENST00000564890.1	0.510040308679313	-0.84702289313565	5.54012858099344	8.2843601456538e-08	2.54091942667576e-05	7.64597445047694	0.108677484781055
e178070	89	ENSG00000240344.8	ENSG00000240344	protein_coding	PPIL3	53938	InGen	3.15814183679007	1	ENST00000487879.1	0.388425090001409	-1.90790500222539	5.53976965663125	8.29934023444693e-08	2.54313502683133e-05	7.60167072232068	0.114948011695887
e882377	621	ENSG00000196118.11	ENSG00000196118	protein_coding	CCDC189	90835	InGen	0.34596979197662	1	ENST00000546006.5	0.542298489870866	-2.31516016725814	5.53948725984226	8.3111449179285e-08	2.54437437078499e-05	7.50100537283313	0.0885973780178381
e491022	286	ENSG00000120885.20	ENSG00000120885	protein_coding	CLU	1191	InGen	7.0910548401759	1	ENST00000405140.7	0.280119369541372	1.08082633780655	5.53916926865179	8.32445709918217e-08	2.54607247747337e-05	7.46646726847927	0.0775742252437937
e635162	90	ENSG00000110077.14	ENSG00000110077	protein_coding	MS4A6A	64231	InGen	2.33628558697965	1	ENST00000527254.5	0.818587361637259	-2.60632649979391	5.53845237749056	8.35454485711661e-08	2.55289352243427e-05	7.46323819972109	0.0844466548296833
e556962	129	ENSG00000175287.18	ENSG00000175287	protein_coding	PHYHD1	254295	InGen	2.47719332389079	8	ENST00000372592.7|ENST00000412476.5|ENST00000308941.9|ENST00000353176.9|ENST00000421063.6|ENST00000424503.1|ENST00000442837.5|ENST00000419872.1	0.483169928859817	-1.64149618927763	5.53591298226241	8.46197775492595e-08	2.58331416980829e-05	7.61207543278947	0.0890788837784181
e983355	252	ENSG00000169738.7	ENSG00000169738	protein_coding	DCXR	51181	InGen	4.86413095440751	1	ENST00000577286.5	-0.264233268540908	0.358829372500476	-5.53563983181191	8.47361367944959e-08	2.58446005466345e-05	7.52399590222937	0.113012884455654
e52590	449	ENSG00000060718.19	ENSG00000060718	protein_coding	COL11A1	1301	InGen	1.42174024833795	1	ENST00000470170.1	-0.35072578216541	-0.98436332462788	-5.53191769097622	8.63373553554151e-08	2.63085006733384e-05	7.61374628979477	0.0890250069176426
e477399	932	ENSG00000214022.11	ENSG00000214022	protein_coding	REPIN1	29803	InGen	1.98055120959426	1	ENST00000473391.1	0.221142756939381	0.864718322290352	5.53129131522912	8.66096974391023e-08	2.63669834331876e-05	7.44844976858861	0.08395985094833
e903541	1249	ENSG00000065457.10	ENSG00000065457	protein_coding	ADAT1	23536	InGen	1.72821486877927	1	ENST00000566445.5	-0.203636356451342	1.08956845232181	-5.53015445035124	8.71061355318676e-08	2.64935169699876e-05	7.42141923330115	0.098459792195977
e900360	983	ENSG00000103051.18	ENSG00000103051	protein_coding	COG4	25839	InGen	2.20525659766544	1	ENST00000530314.5	0.205101589263485	1.05466032944051	5.52854683566102	8.78128734082198e-08	2.66821463786475e-05	7.41550949355055	0.0943829020208714
e976768	1309	ENSG00000182534.13	ENSG00000182534	protein_coding	MXRA7	439921	InGen	14.1851158523877	1	ENST00000592148.1	-0.323695973451156	4.22242411325421	-5.52837425560481	8.78890741894474e-08	2.66821463786475e-05	7.21250796502191	0.100236062889656
e976761	1311	ENSG00000182534.13	ENSG00000182534	protein_coding	MXRA7	439921	InGen	14.1636717807085	2	ENST00000375036.6|ENST00000449428.6	-0.323678277846807	4.22244230788754	-5.5279758439821	8.80652345353773e-08	2.67108943927117e-05	7.21057060461268	0.071259562667044
e361084	168	ENSG00000123643.12	ENSG00000123643	protein_coding	SLC36A1	206358	InGen	3.91309582943234	1	ENST00000522185.1	-0.368261713215291	-0.728215453107107	-5.52474960508384	8.9504468725337e-08	2.71223356633906e-05	7.56786763850601	0.0802352174508603
e969971	89	ENSG00000154263.17	ENSG00000154263	protein_coding	ABCA10	10349	InGen	1.7288870460704	1	ENST00000522406.5	0.673928581618436	-2.70257038821817	5.52398253152612	8.98500205591634e-08	2.72019070552689e-05	7.29519214943338	0.0775742252437937
e913834	198	ENSG00000108381.10	ENSG00000108381	protein_coding	ASPA	443	InGen	6.78788872010604	1	ENST00000456349.6	-0.371423618812142	0.494451546319842	-5.52098009350588	9.12151070574028e-08	2.75897088944216e-05	7.43523658004946	0.0895902852041515
e313835	152	ENSG00000171503.11	ENSG00000171503	protein_coding	ETFDH	2110	InGen	3.08694733862513	1	ENST00000307738.5	0.284017114330654	-1.04995675550653	5.51894597460011	9.21514001429445e-08	2.78472188693715e-05	7.55372054145372	0.110919688672878
e929766	1699	ENSG00000233327.10	ENSG00000233327	transcribed_unprocessed_pseudogene	USP32P2		InGen	1.05075284108966	1	ENST00000414432.5	-1.1025758007531	0.413662957508228	-5.51798329107889	9.25977762357995e-08	2.79563429844282e-05	7.43970871842915	0.104217573161885
e119180	171	ENSG00000172954.13	ENSG00000172954	protein_coding	LCLAT1	253558	InGen	3.19383523260492	4	ENST00000319406.8|ENST00000309052.8|ENST00000478015.5|ENST00000497423.1	-0.44022405298739	-0.867197011904682	-5.51647315751994	9.33022413507988e-08	2.81431147057355e-05	7.53721981756346	0.0808503983277985
e983393	68	ENSG00000169738.7	ENSG00000169738	protein_coding	DCXR	51181	InGen	15.441441497532	1	ENST00000578273.5	-0.298096780357537	0.0856625536186348	-5.51501328014867	9.39882254601161e-08	2.83239737233098e-05	7.45291211733898	0.135404762976104
e682765	88	ENSG00000215039.6	ENSG00000215039	processed_transcript	CD27-AS1	678655	InGen	6.42427569463723	1	ENST00000536388.5	0.298408645404955	-0.820230991199994	5.51334850066111	9.47764896121874e-08	2.85352950487471e-05	7.51764843821724	0.0814987882539855
e612816	501	ENSG00000110651.11	ENSG00000110651	protein_coding	CD81	975	InGen	35.8690749045312	1	ENST00000526072.5	-0.150640018228632	4.18460922234114	-5.51251280612275	9.51746111936223e-08	2.86288723116698e-05	7.13554877712196	0.0758783647743787
e58936	216	ENSG00000163393.12	ENSG00000163393	protein_coding	SLC22A15	55356	InGen	4.50502928309915	1	ENST00000369503.8	-0.262590892480636	0.0861119366492689	-5.51050129123522	9.61395821441044e-08	2.88926321128143e-05	7.42741980950756	0.0722490746456477
e334501	54	ENSG00000172062.16	ENSG00000172062	protein_coding	SMN1	6606	InGen	8.17019952921184	2	ENST00000380707.8|ENST00000510679.1	-0.486336357349401	-1.30007894119123	-5.50693608519511	9.78733680857323e-08	2.93867476506205e-05	7.49670928151073	0.0613992370215934
e953383	382	ENSG00000120071.12	ENSG00000120071	protein_coding	KANSL1	284058	InGen	0.536145135755293	1	ENST00000262419.10	0.647491342061729	-2.46780938013208	5.50608982564613	9.82893627866401e-08	2.9484650606617e-05	7.28944703140711	0.0557992664287741
e378520	487	ENSG00000216901.1	ENSG00000216901	unprocessed_pseudogene	ZNF603P		InGen	0.808133556749107	1	ENST00000405613.1	-0.672638708113982	-1.43844944859836	-5.50573946147893	9.8462094640803e-08	2.95094677718902e-05	7.48382675187095	0.0596756622125764
e690285	20	ENSG00000008394.12	ENSG00000008394	protein_coding	MGST1	4257	InGen	51.1459522327581	1	ENST00000540126.5	-0.388276437902907	-0.0364773044635032	-5.50528486499341	9.86866545913088e-08	2.95497585029954e-05	7.41995364209212	0.048365666172043
e683484	195	ENSG00000111642.14	ENSG00000111642	protein_coding	CHD4	1108	InGen	20.6124477847441	1	ENST00000544040.5	-0.199243036726331	2.01621186620927	-5.50507562354485	9.87901825532186e-08	2.95537681522072e-05	7.22458605324088	0.0586510099065067
e409722	474	ENSG00000230202.1	ENSG00000230202	processed_pseudogene	""		InGen	7.35457288855645	1	ENST00000443998.1	-0.322749820451627	1.46149267086032	-5.50169536689853	1.00477393263756e-07	3.00311082896512e-05	7.25240461439839	0.0483072132422794
e35701	576	ENSG00000162367.11	ENSG00000162367	protein_coding	TAL1	6886	InGen	0.432623587848393	1	ENST00000294339.3	0.657384753265582	-2.08426001786482	5.50088383891616	1.00886616989066e-07	3.01259566775111e-05	7.39856706669684	0.121796818337134
e771991	260	ENSG00000215256.3	ENSG00000215256	antisense	DHRS4-AS1	55449	InGen	1.02711220288653	1	ENST00000555045.1	0.418337636753819	-1.88340692406922	5.50037151904961	1.0114579669367e-07	3.01758682772827e-05	7.42109443076601	0.0610032732376584
e193358	109	ENSG00000168918.13	ENSG00000168918	protein_coding	INPP5D	3635	InGen	2.69706000132361	5	ENST00000359570.9|ENST00000445964.5|ENST00000415617.5|ENST00000493632.5|ENST00000480983.1	0.437226919623326	-1.68763178503834	5.49999140805855	1.01338511753526e-07	3.02058780724537e-05	7.44479195144675	0.0361968715105163
e900322	106	ENSG00000103051.18	ENSG00000103051	protein_coding	COG4	25839	InGen	5.45882186136412	5	ENST00000564415.5|ENST00000323786.9|ENST00000530314.5|ENST00000393612.8|ENST00000482252.5	0.271860010767527	-0.833591380938812	5.49701503611809	1.02859940297601e-07	3.06315220572353e-05	7.44056734948266	0.121790004134094
